"","Gene","U_l1","adP.value","Selection"
"116","PHF13",0.000299052078583476,0.827206134791391,FALSE
"117","KLHL21",0.000299052078583476,0.827206134791391,FALSE
"118","THAP3",0.000299052078583476,0.827206134791391,FALSE
"119","DNAJC11",0.000299052078583476,0.827206134791391,FALSE
"120","LINC01672",0.000299052078583476,0.827206134791391,FALSE
"121","CAMTA1",-0.00094477773446659,0.490433951454743,FALSE
"122","VAMP3",-0.0125364686759955,5.65621121538789e-20,TRUE
"123","PER3",0.000299052078583476,0.827206134791391,FALSE
"124","UTS2",0.000299052078583476,0.827206134791391,FALSE
"125","TNFRSF9",0.000408842734962785,0.765378540472429,FALSE
"126","PARK7",0.000152220040507982,0.91152950071518,FALSE
"127","ERRFI1",8.78897143340859e-05,0.948848340186028,FALSE
"128","LINC01714",0.000299052078583476,0.827206134791391,FALSE
"129","SLC45A1",-0.000996581330021865,0.466961585449166,FALSE
"130","RERE-AS1",-0.0034846546984343,0.0109734368731722,FALSE
"131","RERE",-0.00223101071137325,0.103424211983847,FALSE
"132","MIR6728",-0.000714234457786545,0.602130623127761,FALSE
"133","ENO1-AS1",0.000628171226081703,0.646579512534645,FALSE
"134","ENO1",-0.00276179080086838,0.0438098380944401,FALSE
"135","CA6",-0.00440420680465891,0.00130558403693258,FALSE
"136","SLC2A7",0.000299052078583476,0.827206134791391,FALSE
"137","SLC2A5",0.000299052078583476,0.827206134791391,FALSE
"138","GPR157",9.28051868029446e-05,0.945991801209148,FALSE
"139","MIR34A",0.000299052078583476,0.827206134791391,FALSE
"140","LNCTAM34A",0.000299052078583476,0.827206134791391,FALSE
"141","MIR34AHG",-0.0008857154189077,0.517950673541371,FALSE
"142","H6PD",-0.000841534460312513,0.53904436938612,FALSE
"143","SPSB1",-0.00229725301043685,0.0935763134223648,FALSE
"144","SLC25A33",-0.00107160511421256,0.434100855674462,FALSE
"145","TMEM201",8.69908291475615e-05,0.94937078344737,FALSE
"146","PIK3CD",0.00348637214884217,0.0109341223912368,FALSE
"147","PIK3CD-AS1",-5.24199889817843e-05,0.969478177716095,FALSE
"148","PIK3CD-AS2",-0.00561486177583385,4.15945369296748e-05,TRUE
"149","CLSTN1",-0.00087799857168565,0.521603984317421,FALSE
"150","CTNNBIP1",-0.000260543719278996,0.849169730450844,FALSE
"151","NMNAT1",0.000299052078583476,0.827206134791391,FALSE
"152","LZIC",0.00025267479293535,0.853672877229649,FALSE
"153","MIR5697",0.000299052078583476,0.827206134791391,FALSE
"154","RBP7",0.000299052078583476,0.827206134791391,FALSE
"155","UBE4B",0.000741731763944181,0.588224983919116,FALSE
"156","KIF1B",-0.000344223836390268,0.801614432477123,FALSE
"157","PGD",-0.000244575369244216,0.858312913799023,FALSE
"158","CENPS-CORT",0.00256964681197568,0.0607027227871477,FALSE
"159","CENPS",0.000587472250487489,0.668060145945964,FALSE
"160","CORT",0.00036318092797811,0.790935841564442,FALSE
"161","PEX14",0.000299052078583476,0.827206134791391,FALSE
"162","DFFA",-0.00309575336359029,0.0238414918556789,FALSE
"163","CASZ1",0.0036932641493025,0.00702170216116085,FALSE
"164","C1orf127",0.000494650766502342,0.718055376638025,FALSE
"165","TARDBP",0.000299052078583476,0.827206134791391,FALSE
"166","MASP2",0.000299052078583476,0.827206134791391,FALSE
"167","SRM",0.000299052078583476,0.827206134791391,FALSE
"168","EXOSC10-AS1",0.000299052078583476,0.827206134791391,FALSE
"169","EXOSC10",0.000299052078583476,0.827206134791391,FALSE
"170","ANGPTL7",0.000183700634606756,0.893332945500729,FALSE
"171","MTOR",-0.00111751160946142,0.414670649377358,FALSE
"172","UBIAD1",-0.000613031204599221,0.6545371641626,FALSE
"173","DISP3",-0.000196778943564002,0.885789281348304,FALSE
"174","LINC01647",-0.000256500004080501,0.851483220414665,FALSE
"175","FBXO44",-0.00313529489794738,0.0221063015878379,FALSE
"176","FBXO2",0.000299052078583476,0.827206134791391,FALSE
"177","FBXO6",0.00170699393646547,0.212771379652186,FALSE
"178","MAD2L2",-9.43964763296381e-05,0.94506719871537,FALSE
"179","DRAXIN",0.000299052078583476,0.827206134791391,FALSE
"180","AGTRAP",0.000299052078583476,0.827206134791391,FALSE
"181","C1orf167",0.000299052078583476,0.827206134791391,FALSE
"182","LOC102724659",0.000299052078583476,0.827206134791391,FALSE
"183","CLCN6",-0.00154649203775799,0.258971113659175,FALSE
"184","MTHFR",0.000299052078583476,0.827206134791391,FALSE
"185","NPPA-AS1",0.000203675519670836,0.881815405708205,FALSE
"186","NPPA",0.000299052078583476,0.827206134791391,FALSE
"187","NPPB",0.000299052078583476,0.827206134791391,FALSE
"188","RNU5E-1",4.24464876094925e-05,0.975283226656606,FALSE
"189","KIAA2013",0.000299052078583476,0.827206134791391,FALSE
"190","PLOD1",0.000299052078583476,0.827206134791391,FALSE
"191","MFN2",0.000299052078583476,0.827206134791391,FALSE
"192","MIIP",4.9008778561333e-05,0.9714634968643,FALSE
"193","MIR6729",3.18104772019318e-05,0.981475322505268,FALSE
"194","TNFRSF8",-0.00153102726543888,0.26376429724207,FALSE
"195","MIR7846",0.00139489898983103,0.308595061626621,FALSE
"196","TNFRSF1B",0.0592727032082712,0,TRUE
"197","MIR4632",0.0284520841048432,8.43930670036499e-96,TRUE
"198","VPS13D",0.00109650271868173,0.423498224935564,FALSE
"199","MIR6730",-0.00118742357074072,0.386088575547259,FALSE
"200","DHRS3",0.000299052078583476,0.827206134791391,FALSE
"201","AADACL4",-0.000370732233666817,0.786692950033767,FALSE
"202","AADACL3",0.000178250123541483,0.896479731419012,FALSE
"203","HNRNPCL2",0.000299052078583476,0.827206134791391,FALSE
"204","PRAMEF18",0.000299052078583476,0.827206134791391,FALSE
"205","PRAMEF5",0.000299052078583476,0.827206134791391,FALSE
"206","PRAMEF14",0.000299052078583476,0.827206134791391,FALSE
"207","PRAMEF20",0.000299052078583476,0.827206134791391,FALSE
"208","LRRC38",0.000183700634606756,0.893332945500729,FALSE
"209","PDPN",0.000169475491758353,0.9015490596943,FALSE
"210","PRDM2",-0.00128656228541579,0.347681170963832,FALSE
"211","KAZN",0.000299052078583476,0.827206134791391,FALSE
"212","TMEM51-AS1",-0.000190342818091391,0.889500435649435,FALSE
"213","TMEM51",0.000299052078583476,0.827206134791391,FALSE
"214","C1orf195",0.000299052078583476,0.827206134791391,FALSE
"215","FHAD1",0.000135357933922563,0.921295947666926,FALSE
"216","EFHD2",0.000299052078583476,0.827206134791391,FALSE
"217","CTRC",-5.24199889817843e-05,0.969478177716095,FALSE
"218","CELA2A",0.000299052078583476,0.827206134791391,FALSE
"219","CELA2B",0.000299052078583476,0.827206134791391,FALSE
"220","CASP9",0.00066732270371994,0.626189688658969,FALSE
"221","DNAJC16",-3.67072484553535e-05,0.97862434826705,FALSE
"222","AGMAT",0.000450714155953696,0.742164429457787,FALSE
"223","DDI2",-0.000503074967828986,0.713463868138717,FALSE
"224","PLEKHM2",-0.000874691490537928,0.523173671293206,FALSE
"225","SLC25A34",-5.24199889817843e-05,0.969478177716095,FALSE
"226","TMEM82",0.000299052078583476,0.827206134791391,FALSE
"227","FBLIM1",0.000215476695560823,0.875022401082779,FALSE
"228","UQCRHL",-6.96517102373269e-05,0.959452487247932,FALSE
"229","SPEN",-0.0093670653008996,8.07143089431325e-12,TRUE
"230","FLJ37453",0.000659403210943698,0.63029177626439,FALSE
"231","ZBTB17",-0.000883835198397803,0.518839586718542,FALSE
"232","SRARP",0.00073637254973002,0.590923520015022,FALSE
"233","CLCNKA",0.000299052078583476,0.827206134791391,FALSE
"234","HSPB7",-0.000307828070144432,0.822218871448306,FALSE
"235","CLCNKB",0.00108634760315527,0.427804358883929,FALSE
"236","FAM131C",0.00060410004653759,0.659249963003846,FALSE
"237","EPHA2",-0.00360587818324004,0.00848768997349337,FALSE
"238","ARHGEF19",-0.000338443671333321,0.80487790528546,FALSE
"239","CPLANE2",0.0406891265279622,7.65755759506822e-194,TRUE
"240","FBXO42",0.000299052078583476,0.827206134791391,FALSE
"241","SZRD1",-0.000348854873375261,0.799002248039561,FALSE
"242","SPATA21",0.000369646150658169,0.787302806604563,FALSE
"243","NECAP2",0.000299052078583476,0.827206134791391,FALSE
"244","NBPF1",-8.20234879337665e-05,0.952258250398505,FALSE
"245","LOC105376805",-0.000273034094861582,0.842032021629084,FALSE
"246","MFAP2",-0.00075257362226593,0.582783248920448,FALSE
"247","ATP13A2",-0.0148745777788545,1.83999520182702e-27,TRUE
"248","SDHB",-0.000413162999507941,0.762973146893915,FALSE
"249","PADI2",0.000299052078583476,0.827206134791391,FALSE
"250","PADI1",-0.000260543719278996,0.849169730450844,FALSE
"251","PADI3",0.000299052078583476,0.827206134791391,FALSE
"252","MIR3972",0.000299052078583476,0.827206134791391,FALSE
"253","PADI4",0.000299052078583476,0.827206134791391,FALSE
"254","PADI6",-0.000535113037369392,0.696097762078811,FALSE
"255","RCC2",-0.0105894743644325,1.07933066622555e-14,TRUE
"256","ARHGEF10L",0.00307180436197786,0.0249489036383508,FALSE
"257","ACTL8",0.000178250123541483,0.896479731419012,FALSE
"258","LINC01654",0.000299052078583476,0.827206134791391,FALSE
"259","IGSF21",-0.000807394630727584,0.555633789481192,FALSE
"260","KLHDC7A",-0.000710773299723115,0.603891411267844,FALSE
"261","PAX7",-0.00036881486396145,0.787769678289406,FALSE
"262","TAS1R2",0.000178250351070338,0.896479600023663,FALSE
"263","MIR4695",0.00137527374521799,0.315451185480571,FALSE
"264","MIR1290",2.64876882955198e-05,0.984574597855939,FALSE
"265","ALDH4A1",-0.00274287256992987,0.0452743252477827,FALSE
"266","IFFO2",-0.00321109794764875,0.0190849697477944,FALSE
"267","UBR4",-0.000436731463190814,0.749891760454768,FALSE
"268","EMC1-AS1",4.9008778561333e-05,0.9714634968643,FALSE
"269","MRTO4",0.00100345057971954,0.463896586932691,FALSE
"270","EMC1",-0.000181996575806907,0.894316584986161,FALSE
"271","AKR7A3",-0.000603077713931844,0.659790296494264,FALSE
"272","AKR7A2",-5.24199889817843e-05,0.969478177716095,FALSE
"273","PQLC2",-0.00017941696348956,0.895805931909624,FALSE
"274","CAPZB",-0.00286725232947051,0.0363594294290496,FALSE
"275","MINOS1",9.6398095034645e-05,0.943904283878753,FALSE
"276","MINOS1-NBL1",-0.00896151893075576,6.10048344344401e-11,TRUE
"277","NBL1",-0.00205668819556456,0.133295498853614,FALSE
"278","HTR6",-0.00101822591108111,0.457342084991935,FALSE
"279","TMCO4",-0.000396677110517313,0.772164091621801,FALSE
"280","RNF186",0.000299052078583476,0.827206134791391,FALSE
"281","OTUD3",0.000299052078583476,0.827206134791391,FALSE
"282","PLA2G2E",0.00112869900561221,0.410014628662959,FALSE
"283","PLA2G2A",0.000299052078583476,0.827206134791391,FALSE
"284","PLA2G5",0.000299052078583476,0.827206134791391,FALSE
"285","PLA2G2D",0.000299052078583476,0.827206134791391,FALSE
"286","PLA2G2F",0.000335362711976977,0.806618804392689,FALSE
"287","PLA2G2C",0.000113078779488566,0.934217903755605,FALSE
"288","UBXN10",-0.000781062269801476,0.568597365571094,FALSE
"289","UBXN10-AS1",0.000485073591976287,0.723287686669185,FALSE
"290","VWA5B1",-0.00086408838820332,0.528222670540193,FALSE
"291","LINC01141",0.000450714155953696,0.742164429457787,FALSE
"292","CAMK2N1",0.0026307659317024,0.0548241693891646,FALSE
"293","MUL1",0.000299052078583476,0.827206134791391,FALSE
"294","FAM43B",0.000299052078583476,0.827206134791391,FALSE
"295","CDA",0.000299052078583476,0.827206134791391,FALSE
"296","PINK1",0.000299052078583476,0.827206134791391,FALSE
"297","MIR6084",0.000587472250487489,0.668060145945964,FALSE
"298","PINK1-AS",0.000299052078583476,0.827206134791391,FALSE
"299","DDOST",0.000608609410545028,0.656868753296535,FALSE
"300","KIF17",-0.000357935013861906,0.793887050010979,FALSE
"301","SH2D5",-0.0031171664624808,0.0228877004262756,FALSE
"302","HP1BP3",0.00404714575996838,0.00313561044074353,FALSE
"303","MIR1256",0.000408842734962785,0.765378540472429,FALSE
"304","EIF4G3",-0.000144149533234966,0.916202322304886,FALSE
"305","LOC100506801",-0.00307067935614403,0.025002002070623,FALSE
"306","ECE1",-0.0160962334751995,7.13956369418305e-32,TRUE
"307","NBPF3",0.000494650766502342,0.718055376638025,FALSE
"308","ALPL",-4.53835136770428e-05,0.973573588932839,FALSE
"309","RAP1GAP",-0.00011056954391896,0.935674416031297,FALSE
"310","USP48",0.000600867448839024,0.660959094456218,FALSE
"311","LDLRAD2",0.000135357933922563,0.921295947666926,FALSE
"312","HSPG2",-0.000347914921460906,0.799532256779011,FALSE
"313","CELA3B",-0.0026130224959152,0.056479719577581,FALSE
"314","CELA3A",0.000299052078583476,0.827206134791391,FALSE
"315","LINC00339",0.000299052078583476,0.827206134791391,FALSE
"316","LINC01635",0.000299052078583476,0.827206134791391,FALSE
"317","CDC42",-0.000729400755110303,0.594442538261572,FALSE
"318","WNT4",-0.00242877495522159,0.0762571401866791,FALSE
"319","MIR4418",8.77463561648952e-06,0.994889709183576,FALSE
"320","ZBTB40",0.000756321702091488,0.58090749500848,FALSE
"321","EPHA8",0.000299052078583476,0.827206134791391,FALSE
"322","MIR6127",0.000299052078583476,0.827206134791391,FALSE
"323","C1QA",0.000299052078583476,0.827206134791391,FALSE
"324","C1QC",0.000299052078583476,0.827206134791391,FALSE
"325","C1QB",0.000299052078583476,0.827206134791391,FALSE
"326","EPHB2",0.000169475491758353,0.9015490596943,FALSE
"327","MIR4684",0.000369646150658169,0.787302806604563,FALSE
"328","MIR4253",0.000327972694021623,0.810798432899973,FALSE
"329","LACTBL1",0.000540313785672956,0.693293402736713,FALSE
"330","TEX46",0.000299052078583476,0.827206134791391,FALSE
"331","KDM1A",0.000299052078583476,0.827206134791391,FALSE
"332","LUZP1",-0.00284118406358364,0.0380925953662596,FALSE
"333","HTR1D",0.000408842734962785,0.765378540472429,FALSE
"334","LINC01355",0.000299052078583476,0.827206134791391,FALSE
"335","HNRNPR",8.4734867447024e-05,0.950682071841612,FALSE
"336","ZNF436-AS1",0.000299052078583476,0.827206134791391,FALSE
"337","ZNF436",-0.000154638659924073,0.910129708877703,FALSE
"338","TCEA3",-0.00182168046572877,0.183619188135312,FALSE
"339","ASAP3",-0.00397721217618144,0.00369518626793128,FALSE
"340","E2F2",0.000408842734962785,0.765378540472429,FALSE
"341","ID3",0.130447165671578,0,TRUE
"342","MDS2",-0.00318348317629723,0.0201410234967832,FALSE
"343","RPL11",0.0843361353392308,0,TRUE
"344","ELOA",0.00277953065740297,0.0424731128680437,FALSE
"345","ELOA-AS1",-0.00414721112539618,0.00246862105172631,FALSE
"346","PITHD1",-0.0028921604809978,0.034766635517141,FALSE
"347","LYPLA2",-0.000325558230587838,0.812165175411728,FALSE
"348","GALE",0.000427948677221811,0.754758361259688,FALSE
"349","HMGCL",0.00160802816930574,0.24049790536521,FALSE
"350","FUCA1",0.00339936088810256,0.0130909539943949,FALSE
"351","CNR2",0.000299052078583476,0.827206134791391,FALSE
"352","MIR378F",0.000299052078583476,0.827206134791391,FALSE
"353","PNRC2",0.00348931751493634,0.0108669907903542,FALSE
"354","SRSF10",-0.00031148515410983,0.820142712172427,FALSE
"355","MYOM3",0.00369271372366569,0.00703017551849463,FALSE
"356","IL22RA1",0.000299052078583476,0.827206134791391,FALSE
"357","IFNLR1",-0.000874691490537928,0.523173671293206,FALSE
"358","LOC284632",-0.000154638659924073,0.910129708877703,FALSE
"359","GRHL3",-0.000384583933904506,0.778926548310634,FALSE
"360","NIPAL3",0.0632808130136591,0,TRUE
"361","STPG1",-0.00143755165898519,0.294036486315778,FALSE
"362","RCAN3",-0.00903267047473829,4.3047471160375e-11,TRUE
"363","LOC100506985",-0.00274751433302706,0.044911231872133,FALSE
"364","NCMAP",-0.00114584481733204,0.402939429105528,FALSE
"365","SRRM1",-0.000231397635575731,0.865872637685716,FALSE
"366","CLIC4",2.24967000838903e-05,0.98689856714358,FALSE
"367","MIR6731",-0.012437219921531,1.10321607781501e-19,TRUE
"368","RUNX3",-0.000927312321558883,0.498488244623114,FALSE
"369","MIR4425",-0.00464202900502566,0.000703164407761567,FALSE
"370","SYF2",0.00259780070166385,0.0579329566004332,FALSE
"371","RSRP1",0.00325246414621518,0.017593623590815,FALSE
"372","RHD",-0.00093930325727577,0.492950990315682,FALSE
"373","TMEM50A",-0.00263641586431484,0.0543055739457288,FALSE
"374","RHCE",0.000299052078583476,0.827206134791391,FALSE
"375","MACO1",0.000299052078583476,0.827206134791391,FALSE
"376","LDLRAP1",-0.00508313226938263,0.000207001090615051,TRUE
"377","MAN1C1",0.000630396385513185,0.645413332135659,FALSE
"378","SELENON",-0.00301906353966691,0.0275457296510194,FALSE
"379","MTFR1L",0.000260834371264623,0.849003492444274,FALSE
"380","LOC646471",-0.0011741921780063,0.39140366732926,FALSE
"381","AUNIP",0.000540313785672956,0.693293402736713,FALSE
"382","PAQR7",-0.000384933899825295,0.778730610666025,FALSE
"383","MIR3917",-0.0036442003052292,0.00781405998080203,FALSE
"384","STMN1",-2.96628660470952e-05,0.982725770974548,FALSE
"385","PAFAH2",-0.000286482251170486,0.834361484542132,FALSE
"386","EXTL1",0.000299052078583476,0.827206134791391,FALSE
"387","SLC30A2",4.48247389911289e-05,0.973898841585593,FALSE
"388","TRIM63",0.000206016264910116,0.880467315878868,FALSE
"389","PDIK1L",-0.00355534380586353,0.00945519937162206,FALSE
"390","FAM110D",0.000299052078583476,0.827206134791391,FALSE
"391","ZNF593",0.000113961340007114,0.933705664275239,FALSE
"392","CNKSR1",0.00117546137310986,0.390891909989359,FALSE
"393","CATSPER4",-0.00673775755913357,8.74011196028491e-07,TRUE
"394","CEP85",0.000299052078583476,0.827206134791391,FALSE
"395","SH3BGRL3",-0.00173017043215812,0.206625793637981,FALSE
"396","CD52",-0.00828339016977083,1.4823741573525e-09,TRUE
"397","UBXN11",0.000369646150658169,0.787302806604563,FALSE
"398","CRYBG2",0.000401502211135723,0.769470705088568,FALSE
"399","ZNF683",0.000299052078583476,0.827206134791391,FALSE
"400","LIN28A",-0.00489459007814439,0.000353328239336041,TRUE
"401","DHDDS",0.000299052078583476,0.827206134791391,FALSE
"402","LOC101928324",4.9008778561333e-05,0.9714634968643,FALSE
"403","HMGN2",-0.00443951810939049,0.00119310158164198,FALSE
"404","RPS6KA1",3.33535065391358e-05,0.98057692024717,FALSE
"405","MIR1976",-0.0219308092532901,1.12562856321878e-57,TRUE
"406","ARID1A",-0.000575473127463036,0.674446460363403,FALSE
"407","PIGV",-0.000152459922889352,0.911390654877252,FALSE
"408","ZDHHC18",-0.00125494332859831,0.35965796378314,FALSE
"409","SFN",-0.000511830371262451,0.70870281856904,FALSE
"410","GPN2",0.000141275350930575,0.917867181053914,FALSE
"411","GPATCH3",0.000299052078583476,0.827206134791391,FALSE
"412","NR0B2",0.000299052078583476,0.827206134791391,FALSE
"413","KDF1",0.000299052078583476,0.827206134791391,FALSE
"414","TRNP1",0.000299052078583476,0.827206134791391,FALSE
"415","TENT5B",-0.000179504087600667,0.895755624519876,FALSE
"416","SLC9A1",-9.32300422154204e-05,0.9457449361494,FALSE
"417","WDTC1",0.00146947586146503,0.283446083202675,FALSE
"418","TMEM222",0.0276918339005051,7.52067106100045e-91,TRUE
"419","ACTG1P20",0.000299052078583476,0.827206134791391,FALSE
"420","SYTL1",0.000299052078583476,0.827206134791391,FALSE
"421","MAP3K6",-0.00241489384892621,0.0779517352520523,FALSE
"422","FCN3",0.000299052078583476,0.827206134791391,FALSE
"423","CD164L2",-0.000446570785278875,0.744451534507541,FALSE
"424","GPR3",0.000952344728473674,0.48696622981569,FALSE
"425","WASF2",-0.00153003363021529,0.264074345363118,FALSE
"426","AHDC1",0.000634471440429606,0.64327990336261,FALSE
"427","FGR",0.000299052078583476,0.827206134791391,FALSE
"428","IFI6",-0.00123017534153434,0.36921849476956,FALSE
"429","FAM76A",0.00011881632990936,0.930888317157429,FALSE
"430","STX12",0.000299052078583476,0.827206134791391,FALSE
"431","PPP1R8",0.000299052078583476,0.827206134791391,FALSE
"432","THEMIS2",-0.00510913460130565,0.000192015998178126,TRUE
"433","RPA2",0.000183700634606756,0.893332945500729,FALSE
"434","SMPDL3B",0.000299052078583476,0.827206134791391,FALSE
"435","XKR8",0.000299052078583476,0.827206134791391,FALSE
