"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"322","YWHAG",-9.50866203540971,2.37695543523254e-14,3.09447117530895e-13,"-"
"323","PLEC",10.2077171338355,2.41950553781522e-14,3.13042197979056e-13,"+"
"324","LIPE",10.2077171338355,2.41950553781522e-14,3.13042197979056e-13,"+"
"325","TONSL",12.4381535493374,2.5487648944645e-14,3.27743019558135e-13,"+"
"326","COG1",9.47058886759226,2.54758952287767e-14,3.27743019558135e-13,"+"
"327","CDHR2",-10.2138006004757,2.67469414849817e-14,3.40652184550031e-13,"-"
"328","CD274",-11.7974093540178,2.68978704880869e-14,3.40652184550031e-13,"-"
"329","CLIP1",10.1987185963374,2.68394122735849e-14,3.40652184550031e-13,"+"
"330","COG4",-10.2138006004757,2.67469414849817e-14,3.40652184550031e-13,"-"
"331","MAP1LC3A",10.1987185963374,2.68394122735849e-14,3.40652184550031e-13,"+"
"332","ITPR3",9.45156875143644,2.712926172921e-14,3.42547786653158e-13,"+"
"333","DNAJC30",10.4208147479654,2.94624022196943e-14,3.70333514641378e-13,"+"
"334","DOCK9-DT",10.4166702400534,2.95065348020564e-14,3.70333514641378e-13,"+"
"335","RGS20",12.0322358493951,2.97690370632099e-14,3.72512845877539e-13,"+"
"336","DCP2",-10.1714640876658,3.02310111837492e-14,3.74936091367683e-13,"-"
"337","MTFR1",-10.1714640876658,3.02310111837492e-14,3.74936091367683e-13,"-"
"338","SPAG9",-10.1714640876658,3.02310111837492e-14,3.74936091367683e-13,"-"
"339","ETV3",9.76020839116361,3.09508770370941e-14,3.81782905225897e-13,"+"
"340","HMGB1",10.154090029929,3.09652165498103e-14,3.81782905225897e-13,"+"
"341","LRRN3",-11.3344161601453,3.16120601537159e-14,3.88615120716648e-13,"-"
"342","KIAA0100",-10.1748923478897,3.22806974708275e-14,3.94520944016644e-13,"-"
"343","SREBF2",-10.1748923478897,3.22806974708275e-14,3.94520944016644e-13,"-"
"344","TYK2",11.8869348853227,3.30105423895805e-14,4.02268004933493e-13,"+"
"345","MBNL1",-11.8793106850386,3.58144446298833e-14,4.35171454749191e-13,"-"
"346","GRAMD1A",-10.1231221184027,3.79483329117413e-14,4.59767085450924e-13,"-"
"347","SYT7",10.0860633145586,3.84592254055007e-14,4.64614042939075e-13,"+"
"348","TMC8",10.0812221336255,3.88672635540538e-14,4.6819416327182e-13,"+"
"349","RGMB-AS1",10.0781683429751,3.96204524116288e-14,4.71788954598362e-13,"+"
"350","TMED9",10.0782316148625,3.94132973730492e-14,4.71788954598362e-13,"+"
"351","ABCC10",10.3852086529043,3.92952623949243e-14,4.71788954598362e-13,"+"
"352","ANXA7",-10.1096120402691,3.9840956566751e-14,4.71788954598362e-13,"-"
"353","MIR548C",-10.1096120402691,3.9840956566751e-14,4.71788954598362e-13,"-"
"354","SIPA1L1",-9.37724294749107,3.95703125958191e-14,4.71788954598362e-13,"-"
"355","CATSPER4",-9.69198433911303,4.11196127231109e-14,4.82003479464337e-13,"-"
"356","CCNH",-11.9689624006531,4.13934285799526e-14,4.82003479464337e-13,"-"
"357","IKBKB",-10.1002845898336,4.09849076660996e-14,4.82003479464337e-13,"-"
"358","ZNF688",-10.4072217223001,4.1049870922874e-14,4.82003479464337e-13,"-"
"359","PLAGL2",9.68868597532611,4.12615398433916e-14,4.82003479464337e-13,"+"
"360","DLG3-AS1",-12.1981382128851,4.13539864904635e-14,4.82003479464337e-13,"-"
"361","UBTF",10.058045190017,4.18345436776713e-14,4.84448638388945e-13,"+"
"362","TACO1",10.058045190017,4.18345436776713e-14,4.84448638388945e-13,"+"
"363","HSPA6",-10.6578949895097,4.19645031209202e-14,4.84614867996962e-13,"-"
"364","RNF165",-9.36333052094307,4.30517303675827e-14,4.95804543134358e-13,"-"
"365","LOC399886",10.009514417454,4.58966554377464e-14,5.25679725669489e-13,"+"
"366","EIF3J",10.009514417454,4.58966554377464e-14,5.25679725669489e-13,"+"
"367","DIXDC1",-12.0487207345284,4.61254970992556e-14,5.26861263869426e-13,"-"
"368","GPR155",-11.7020956285415,4.86122342639644e-14,5.48247529848902e-13,"-"
"369","TACC3",11.9080192741973,4.85131765032361e-14,5.48247529848902e-13,"+"
"370","MIR5708",-10.3492180107628,4.86920530011018e-14,5.48247529848902e-13,"-"
"371","MIR625",-11.8556751688522,4.87825211435211e-14,5.48247529848902e-13,"-"
"372","FBRS",-10.3492179792107,4.86920529564535e-14,5.48247529848902e-13,"-"
"373","COL1A1",9.85297744694641,4.81368628246359e-14,5.48247529848902e-13,"+"
"374","STAT1",-11.6083205548342,5.21341242956938e-14,5.84348259485424e-13,"-"
"375","TEX261",-9.9954226444995,5.41888037707656e-14,6.0414751438045e-13,"-"
"376","GMPS",-9.9954226444995,5.41888037707656e-14,6.0414751438045e-13,"-"
"377","SMARCA5-AS1",-11.9577644203304,5.47013257105469e-14,6.08243918776161e-13,"-"
"378","MAPKAPK2",-9.97319078826888,5.72967394842631e-14,6.20158219167681e-13,"-"
"379","PNO1",-9.99676960169534,5.73774278135454e-14,6.20158219167681e-13,"-"
"380","P2RY14",-9.97319078826888,5.72967394842631e-14,6.20158219167681e-13,"-"
"381","PAQR8",-9.99676960169534,5.73774278135454e-14,6.20158219167681e-13,"-"
"382","RAB19",-9.99971723415363,5.68199679941276e-14,6.20158219167681e-13,"-"
"383","CLTA",-9.99676960169534,5.73774278135454e-14,6.20158219167681e-13,"-"
"384","TM7SF2",-9.99676960169534,5.73774278135454e-14,6.20158219167681e-13,"-"
"385","GYS2",-9.25808100215478,5.74001405145659e-14,6.20158219167681e-13,"-"
"386","PTPN9",-9.97319078826888,5.72967394842631e-14,6.20158219167681e-13,"-"
"387","RBM10",-9.97319078826888,5.72967394842631e-14,6.20158219167681e-13,"-"
"388","LAMP2",-9.99676960169534,5.73774278135454e-14,6.20158219167681e-13,"-"
"389","AMN",-11.9730138873571,6.11915395754511e-14,6.59421423908203e-13,"-"
"390","C8orf31",9.20402981609219,6.45988533137366e-14,6.94354854079958e-13,"+"
"391","IBA57",9.54507867623235,6.4813148583315e-14,6.94732604840378e-13,"+"
"392","CTBP1",-9.95598832312989,6.49654535060659e-14,6.94732604840378e-13,"-"
"393","ALOXE3",-9.94076161418993,6.85871144443773e-14,7.31595887406691e-13,"-"
"394","SEPT6",-9.50840242791232,6.92067943216762e-14,7.36332187300676e-13,"-"
"395","ZP3",9.90120661257113,6.9536161766105e-14,7.37963519300031e-13,"+"
"396","MIR4655",11.0693090190357,7.16665138304721e-14,7.57621572319182e-13,"+"
"397","NDUFA12",-9.21328938841323,7.17499437525561e-14,7.57621572319182e-13,"-"
"398","CCDC114",9.88618454090051,7.2900424971154e-14,7.67835631856979e-13,"+"
"399","MIR5684",-10.1539822695555,7.51037224892498e-14,7.89059660839437e-13,"-"
"400","UTP11",9.87314314822282,7.63686153655524e-14,8.00343089030989e-13,"+"
"401","LINC01934",-11.2602239907634,7.77424648595411e-14,8.12709258581537e-13,"-"
"402","TEFM",9.86281616703849,7.81898602946396e-14,8.1535297103266e-13,"+"
"403","INTS8",9.83828554976041,8.44387281667256e-14,8.78330393238e-13,"+"
"404","PAIP2",-9.6916399500318,9.2703610148059e-14,9.6191468747689e-13,"-"
"405","MYO1D",9.78561549795343,9.3716519041946e-14,9.67634600551324e-13,"+"
"406","NOSIP",9.78561549795343,9.3716519041946e-14,9.67634600551324e-13,"+"
"407","UBXN10-AS1",11.508334925178,1.00744379293065e-13,1.03764235379982e-12,"+"
"408","GLG1",-11.1353631067756,1.04198207948573e-13,1.07058550911867e-12,"-"
"409","TP73",9.77469122901078,1.04471641987905e-13,1.07077047240415e-12,"+"
"410","SSR2",10.0911643641208,1.05926599235567e-13,1.0830348877939e-12,"+"
"411","PKDCC",-9.80290564282813,1.06488151296243e-13,1.08612732416995e-12,"-"
"412","MAT2B",-11.9661386704186,1.08443284883308e-13,1.10338410250201e-12,"-"
"413","MFSD4A",9.27275517031288,1.0895166935568e-13,1.10587263423489e-12,"+"
"414","PCSK7",-10.1094152074002,1.11372057194692e-13,1.12770933275398e-12,"-"
"415","OTUD5",11.8945113163688,1.123497690587e-13,1.13486802866041e-12,"+"
"416","UGP2",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"417","MIR4783",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"418","AFF1",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"419","DNAJA1",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"420","SYVN1",-9.7722179372327,1.1658538409636e-13,1.16351779850845e-12,"-"
"421","TTBK2",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"422","TPTEP2-CSNK1E",-9.74874752837672,1.17128938685727e-13,1.16351779850845e-12,"-"
"423","EHD4-AS1",-9.99538139794319,1.18119021189112e-13,1.17057904686704e-12,"-"
"424","DUS3L",-9.63095922976907,1.19261662589019e-13,1.17911530559709e-12,"-"
"425","CCDC62",-9.74511004384186,1.20312906321731e-13,1.18115152997821e-12,"-"
"426","ZNF710",-9.74511004384186,1.20312906321731e-13,1.18115152997821e-12,"-"
"427","KANTR",-9.74511004384186,1.20312906321731e-13,1.18115152997821e-12,"-"
"428","CDKAL1",-11.6703830340589,1.23566732029341e-13,1.21026107632476e-12,"-"
"429","PNPLA6",10.0092270286134,1.2777474650385e-13,1.24565520312591e-12,"+"
"430","CD320",10.0092270286134,1.2777474650385e-13,1.24565520312591e-12,"+"
"431","YTHDC1",-9.73398934352817,1.32315046627547e-13,1.2869250010735e-12,"-"
"432","MGC12916",9.47128415922473,1.33916415169712e-13,1.29948521386906e-12,"+"
"433","PLEKHO1",-12.1112212757655,1.35388913421165e-13,1.31073978074255e-12,"-"
"434","PPP4R3B",9.68856827003463,1.36550054377145e-13,1.31590305275631e-12,"+"
"435","SLFN11",9.68856827003463,1.36550054377145e-13,1.31590305275631e-12,"+"
"436","TNXB",9.68339154619095,1.38799104581104e-13,1.32841517443833e-12,"+"
"437","PTPRE",9.68339154619095,1.38799104581104e-13,1.32841517443833e-12,"+"
"438","GPS2",9.68339154619095,1.38799104581104e-13,1.32841517443833e-12,"+"
"439","CRACR2A",9.67120538194931,1.44156138607273e-13,1.37654335544804e-12,"+"
"440","FTSJ3",-9.70071330838837,1.46741113721548e-13,1.39804261072893e-12,"-"
"441","PKIA",-9.30394454748328,1.49866447127183e-13,1.42458083074184e-12,"-"
"442","PPIF",8.99186471525404,1.52223868938674e-13,1.44045701713526e-12,"+"
"443","MUC6",11.2933234974457,1.5192261556117e-13,1.44045701713526e-12,"+"
"444","CYP4F22",9.42389464056047,1.52754738741898e-13,1.44222492073432e-12,"+"
"445","LOC730098",-9.97286686034458,1.58246942922989e-13,1.49072176344532e-12,"-"
"446","TUBB2A",9.63861456751134,1.60734571785422e-13,1.50319213110351e-12,"+"
"447","GIGYF1",9.63861456751134,1.60734571785422e-13,1.50319213110351e-12,"+"
"448","TIGD5",-9.67215827221285,1.61005073202642e-13,1.50319213110351e-12,"-"
"449","ZC4H2",-9.67215827221285,1.61005073202642e-13,1.50319213110351e-12,"-"
"450","RING1",9.61357007349067,1.72201226248004e-13,1.60415008984807e-12,"+"
"451","LINC01342",11.4454196588116,1.73389246657568e-13,1.61163574720294e-12,"+"
"452","ASXL1",-9.20921586623503,1.84124950468841e-13,1.70763670877297e-12,"-"
"453","IDH3A",9.58758749950224,1.86715187495222e-13,1.72403098233474e-12,"+"
"454","APOBEC3C",9.58758749950224,1.86715187495222e-13,1.72403098233474e-12,"+"
"455","NKX1-1",10.7482118681457,1.88623745110017e-13,1.73782580110152e-12,"+"
"456","TNS4",8.87031427450807,1.98320170878438e-13,1.82315385158424e-12,"+"
"457","LOC102723649",9.79985495323347,1.9981693210917e-13,1.83289404683072e-12,"+"
"458","NFS1",-11.1669792191831,2.04369598246631e-13,1.87056191233597e-12,"-"
"459","PSMD5",9.39649864924757,2.06366264334247e-13,1.88472196097857e-12,"+"
"460","HSP90AA1",9.87284611537075,2.08587117300334e-13,1.90086346896305e-12,"+"
"461","ADAMTSL4-AS1",9.5285494899763,2.11253377120501e-13,1.90312601408572e-12,"+"
"462","SDHC",9.5285494899763,2.11253377120501e-13,1.90312601408572e-12,"+"
"463","COLQ",9.5285494899763,2.11253377120501e-13,1.90312601408572e-12,"+"
"464","TCTN2",-9.58593986017891,2.11559332672697e-13,1.90312601408572e-12,"-"
"465","LINC00544",9.5285494899763,2.11253377120501e-13,1.90312601408572e-12,"+"
"466","GPR65",-9.58593986017891,2.11559332672697e-13,1.90312601408572e-12,"-"
"467","MCAM",9.77234437352825,2.15155287824045e-13,1.92720291999658e-12,"+"
"468","ZNF750",8.84605646165855,2.15152222039108e-13,1.92720291999658e-12,"+"
"469","LCMT1",-9.56808219729023,2.22407766834975e-13,1.98791760889598e-12,"-"
"470","MYO16",-11.2913591696691,2.30978537789969e-13,2.06013197960755e-12,"-"
"471","FAM129A",-9.78468010102406,2.33328076317125e-13,2.07666941809212e-12,"-"
"472","SIN3A",-9.36647193023215,2.34877669235773e-13,2.08347779396739e-12,"-"
"473","SCO2",9.51801103756295,2.35087069786874e-13,2.08347779396739e-12,"+"
"474","THEM6",9.51083571771739,2.40025646374242e-13,2.11383930588408e-12,"+"
"475","FAM83H-AS1",9.51083571771739,2.40025646374242e-13,2.11383930588408e-12,"+"
"476","SPEF1",9.51083571771739,2.40025646374242e-13,2.11383930588408e-12,"+"
"477","KLHL42",-11.5724044229537,2.44627050386482e-13,2.1498461115726e-12,"-"
"478","FBXO34",-11.6473380988603,2.46073615434926e-13,2.15803471946278e-12,"-"
"479","RPL7L1",9.78535251014921,2.54177669170475e-13,2.22445258697835e-12,"+"
"480","TOR3A",-11.2927682760361,2.62998409396645e-13,2.27368966415178e-12,"-"
"481","PPP1R15B",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"482","MYOSLID-AS1",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"483","BRI3",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"484","DDX24",-9.36830403385383,2.62519897412423e-13,2.27368966415178e-12,"-"
"485","MARK3",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"486","PITPNA-AS1",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"487","VSX1",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"488","MIR6812",-9.49061227544057,2.64685247162707e-13,2.27368966415178e-12,"-"
"489","SLC7A5",-9.5125383181543,2.66280561921272e-13,2.28271598276886e-12,"-"
"490","CFL2",12.08014208135,2.71404082667775e-13,2.32188962151697e-12,"+"
"491","CNIH2",9.68847339663486,2.88270631454157e-13,2.46116188809741e-12,"+"
"492","MIR3128",-11.534853561492,2.909274408003e-13,2.46430524730111e-12,"-"
"493","LOC101929109",9.44773629821813,2.92165960856071e-13,2.46430524730111e-12,"+"
"494","HIST1H2BH",9.44773629821813,2.92165960856071e-13,2.46430524730111e-12,"+"
"495","MTRF1",9.44773629821813,2.92165960856071e-13,2.46430524730111e-12,"+"
"496","DLL4",9.44773629821813,2.92165960856071e-13,2.46430524730111e-12,"+"
"497","AP2S1",9.44773629821813,2.92165960856071e-13,2.46430524730111e-12,"+"
"498","GTF2IRD2B",9.44286727903173,2.96691171930885e-13,2.48745878546854e-12,"+"
"499","VEGFB",9.44286727903173,2.96691171930885e-13,2.48745878546854e-12,"+"
"500","NFAM1",9.44286727903173,2.96691171930885e-13,2.48745878546854e-12,"+"
"501","IFI16",-9.45178699509483,3.04013561804528e-13,2.52862073627893e-12,"-"
"502","RNPEP",-9.45178699509483,3.04013561804528e-13,2.52862073627893e-12,"-"
"503","RPS27L",-9.45178699509483,3.04013561804528e-13,2.52862073627893e-12,"-"
"504","SLC25A14",-9.45178699509483,3.04013561804528e-13,2.52862073627893e-12,"-"
"505","OBSCN-AS1",9.4273992756969,3.11300505263818e-13,2.57146706261727e-12,"+"
"506","LOC648987",-9.46211770087871,3.11618623046177e-13,2.57146706261727e-12,"-"
"507","COX6C",9.4273992756969,3.11300505263818e-13,2.57146706261727e-12,"+"
"508","EIF1AX",-9.46211770087871,3.11618623046177e-13,2.57146706261727e-12,"-"
"509","KLHL5",-9.748519326144,3.14976041329103e-13,2.58898182857482e-12,"-"
"510","PYCARD-AS1",-9.74851883768401,3.14976319793215e-13,2.58898182857482e-12,"-"
"511","EDN3",11.5534123160608,3.22771432432521e-13,2.64786270989653e-12,"+"
"512","RGS9",11.6209182510368,3.35793553700017e-13,2.74930972091889e-12,"+"
"513","POLR1A",9.3921305962892,3.49959478702034e-13,2.85970786494917e-12,"+"
"514","LINC02613",9.61333685441179,3.60994902202345e-13,2.94414519461523e-12,"+"
"515","BIRC3",-9.61828534258216,3.87021317280462e-13,3.15027837289261e-12,"-"
"516","BAG3",11.2652147922681,3.93592751360417e-13,3.19755971647842e-12,"+"
"517","SNED1",-9.9292077162622,4.04482927812793e-13,3.27621299809619e-12,"-"
"518","AKNA",11.337024212407,4.04837388600626e-13,3.27621299809619e-12,"+"
"519","ARMH2",-11.2442282824478,4.08444072614011e-13,3.29903189286693e-12,"-"
"520","SPDYA",-10.7397982636631,4.24768451318203e-13,3.42428720754982e-12,"-"
"521","RNF181",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"522","COX18",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"523","GSDMD",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"524","FBXW4",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"525","MGA",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"526","SH2D3A",9.32381396974248,4.29719397735263e-13,3.42468386940347e-12,"+"
"527","FAM161A",-9.35466801784408,4.38508995225156e-13,3.46835793959218e-12,"-"
"528","RFC4",-9.35466801784408,4.38508995225156e-13,3.46835793959218e-12,"-"
"529","LINC02453",-9.35466801784408,4.38508995225156e-13,3.46835793959218e-12,"-"
"530","MIR6506",-9.58905615564934,4.36848048280461e-13,3.46835793959218e-12,"-"
"531","APOBEC3B",-9.34326817721943,4.5477532088183e-13,3.59024132794092e-12,"-"
"532","ARHGAP39",11.5974743454969,4.5659695092916e-13,3.5910964695967e-12,"+"
"533","PSMF1",9.61328074135766,4.56487380179043e-13,3.5910964695967e-12,"+"
"534","MIB2",-9.33854314446382,4.58886488896285e-13,3.595611516735e-12,"-"
"535","APH1B",-9.33854314446382,4.58886488896285e-13,3.595611516735e-12,"-"
"536","CCDC107",-9.33970047895717,4.60039003081248e-13,3.597916979322e-12,"-"
"537","MGAT4A",11.4751428671571,4.61878401767973e-13,3.6055759035593e-12,"+"
"538","NOL10",9.29539537151458,4.69540538932656e-13,3.63828824252438e-12,"+"
"539","MIR4488",9.29539537151458,4.69540538932656e-13,3.63828824252438e-12,"+"
"540","ASGR1",9.29539537151458,4.69540538932656e-13,3.63828824252438e-12,"+"
"541","FAAP24",9.29539537151458,4.69540538932656e-13,3.63828824252438e-12,"+"
"542","DOK2",-12.4934192022188,4.84826266725744e-13,3.74980020316295e-12,"-"
"543","SLC34A1",-9.62769649852503,4.89054247051871e-13,3.77553481333599e-12,"-"
"544","SPINK2",-9.30376901965713,5.14585390483202e-13,3.958058636524e-12,"-"
"545","C16orf82",-9.30376901965713,5.14585390483202e-13,3.958058636524e-12,"-"
"546","DPCD",11.5384079667405,5.25317934690266e-13,4.03321022384907e-12,"+"
"547","MRPL20",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"548","SLC35A5",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"549","PAK2",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"550","MCCC2",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"551","LPXN",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"552","SC5D",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"553","C2CD4A",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"554","HNF4A-AS1",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"555","VAPB",9.2264129031766,5.4835265919645e-13,4.14179161684958e-12,"+"
"556","ROPN1B",-9.51247869870103,5.50537754638256e-13,4.1508170277762e-12,"-"
"557","SUSD2",-9.49477884956109,5.62025704193363e-13,4.2298236121698e-12,"-"
"558","SEC24A",9.23318766937449,5.7662761507082e-13,4.32410688085851e-12,"+"
"559","FLVCR2",-11.7146344463179,5.77647865763541e-13,4.32410688085851e-12,"-"
"560","SPRED3",9.23318766937449,5.7662761507082e-13,4.32410688085851e-12,"+"
"561","MIR568",-9.2606881104738,5.89399212832963e-13,4.39637277614908e-12,"-"
"562","ETV4",-9.2606881104738,5.89399212832963e-13,4.39637277614908e-12,"-"
"563","MRFAP1",9.21790621665757,6.06308733288416e-13,4.50646491125007e-12,"+"
"564","ITGB2-AS1",9.21790621665757,6.06308733288416e-13,4.50646491125007e-12,"+"
"565","NT5M",-9.24299175234836,6.24309228744012e-13,4.63204298565469e-12,"-"
"566","L3MBTL3",-11.2465749929154,6.34331699325114e-13,4.69808919358812e-12,"-"
"567","CLUH",-9.46205973017266,6.40627426164051e-13,4.73634950701887e-12,"-"
"568","F5",-11.9486432046339,6.47142235956532e-13,4.7760919949468e-12,"-"
"569","CPTP",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"570","MIR34AHG",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"571","AMIGO1",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"572","LINC01762",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"573","ANKRD34A",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"574","EIF2AK2",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"575","ATG3",-9.49044564728236,6.90854299276856e-13,4.93423268061547e-12,"-"
"576","PHACTR2",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"577","THAP5",-9.49041903857084,6.90933822404886e-13,4.93423268061547e-12,"-"
"578","NUB1",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"579","MIR6853",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"580","GNE",11.9433718466752,6.86391446635456e-13,4.93423268061547e-12,"+"
"581","LINC00092",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"582","ITPKA",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"583","RPS15A",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"584","CDT1",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"585","ARSG",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"586","HSBP1L1",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"587","CFAP298",-9.1876909028959,6.88791490938619e-13,4.93423268061547e-12,"-"
"588","TMEM52",9.17021309026026,7.01611647878707e-13,4.98501021679244e-12,"+"
"589","EML6",9.17021309026026,7.01611647878707e-13,4.98501021679244e-12,"+"
"590","MPC1",9.17021309026026,7.01611647878707e-13,4.98501021679244e-12,"+"
"591","BAHD1",9.16543710330133,7.12286741915441e-13,5.04376017248231e-12,"+"
"592","PLCG1",9.16543710330133,7.12286741915441e-13,5.04376017248231e-12,"+"
"593","TGFB3",11.2809731327987,7.33530349545093e-13,5.18542871044356e-12,"+"
"594","AFTPH",-9.18742382892223,7.41452376494223e-13,5.21504758769091e-12,"-"
"595","CXCR5",-9.18742382892223,7.41452376494223e-13,5.21504758769091e-12,"-"
"596","PLEKHO2",-9.18742382892223,7.41452376494223e-13,5.21504758769091e-12,"-"
"597","FAM131C",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"598","CSF3R",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"599","HSPA9",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"600","ERG28",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"601","HDDC3",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"602","B3GNT9",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"603","MYO15A",10.8093788903553,7.52065674396614e-13,5.22741866293378e-12,"+"
"604","CACTIN",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"605","ZNF93",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"606","BICRA",-10.9897732588875,7.59422224648538e-13,5.22741866293378e-12,"-"
"607","GNAS-AS1",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"608","OSBPL2",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"609","CLIC6",9.14549694945598,7.58241239773747e-13,5.22741866293378e-12,"+"
"610","PDP1",10.9727358108243,7.69550419216681e-13,5.28703237362713e-12,"+"
"611","MUS81",9.44253288979351,7.70605147969031e-13,5.28703237362713e-12,"+"
"612","AKIRIN2",-9.45147824959178,7.89038081356189e-13,5.40465300170775e-12,"-"
"613","TATDN2",-11.2223469086873,8.06721498616166e-13,5.49804632845294e-12,"-"
"614","LOC155060",9.4270779644921,8.07110326332479e-13,5.49804632845294e-12,"+"
"615","CHAC1",-9.46186038759776,8.07919021547474e-13,5.49804632845294e-12,"-"
"616","SNORA21",-9.46186100131147,8.07915466438607e-13,5.49804632845294e-12,"-"
"617","LINC02612",-10.556622519376,8.23591044632839e-13,5.59561371005002e-12,"-"
"618","MTCH1",-9.34466321326117,8.2876129008744e-13,5.61994465607253e-12,"-"
"619","UCA1",-9.34437681181902,8.29853469014527e-13,5.61994465607253e-12,"-"
"620","CFDP1",11.7388307598489,8.53766251513402e-13,5.77256149410352e-12,"+"
"621","CALHM2",9.10720091346157,8.61123784928463e-13,5.80358666627028e-12,"+"
"622","LASP1",9.10720091346157,8.61123784928463e-13,5.80358666627028e-12,"+"
"623","WDR76",9.30411032565424,9.01476366194366e-13,6.06579282036402e-12,"+"
"624","FAM41C",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"625","ANP32E",-9.33856076368915,9.30495709835924e-13,6.11731591944244e-12,"-"
"626","TRAF5",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"627","CRIM1",-11.0518195626105,9.26841643585145e-13,6.11731591944244e-12,"-"
"628","RAB3GAP1",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"629","ITGA4",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"630","UBE2F-SCLY",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"631","BHLHE40-AS1",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"632","SRPRB",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"633","PSD3",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"634","C8orf44",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"635","RNF19A",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"636","ATXN2",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"637","CMTM2",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"638","YIF1B",-9.09727014298843,9.31022794991478e-13,6.11731591944244e-12,"-"
"639","FAM174B",11.4222536516146,9.39766755049531e-13,6.16510522248456e-12,"+"
"640","RGS16",9.0640109798067,9.86747693218301e-13,6.45311439933092e-12,"+"
"641","SNORA22",9.0640109798067,9.86747693218301e-13,6.45311439933092e-12,"+"
