"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"2050","SMARCA5",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2051","CEP120",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2052","PVT1",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2053","CTNNAL1",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2054","PELI3",-9.44450380544614,7.05432883201273e-13,5.69854293670398e-12,"-"
"2055","FAM222A",-9.44450380544614,7.05432883201273e-13,5.69854293670398e-12,"-"
"2056","LACC1",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2057","LINC00562",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2058","CHURC1",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2059","APOC1",-9.44450380544614,7.05432883201273e-13,5.69854293670398e-12,"-"
"2060","DCAF8L2",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2061","HPRT1",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2062","MIR2114",-9.14256781137071,7.05194477995669e-13,5.69854293670398e-12,"-"
"2063","PIGP",-9.36996447717229,7.07564788547489e-13,5.71299402948886e-12,"-"
"2064","NFAM1",-9.36972144976147,7.0837175430839e-13,5.71673852302076e-12,"-"
"2065","TMEM248",-9.36870163868459,7.1176876544261e-13,5.74137158642981e-12,"-"
"2066","NR2F1",-11.209423432468,7.13125956389374e-13,5.74953487685276e-12,"-"
"2067","HADH",-11.579556544054,7.17387185032111e-13,5.78109256946293e-12,"-"
"2068","FLJ31104",-11.4945099312575,7.23395887463492e-13,5.8266950181235e-12,"-"
"2069","DCK",-11.9365441450064,7.28763407700217e-13,5.86709138814041e-12,"-"
"2070","HDDC2",-10.9754719578341,7.32149204269477e-13,5.89150207512883e-12,"-"
"2071","PGAP1",-11.8387759450692,7.45608062388244e-13,5.99690656455866e-12,"-"
"2072","TNFSF9",9.18041717256487,7.47368722364657e-13,6.00816641333402e-12,"+"
"2073","NYX",-11.5860901042978,7.5185303801001e-13,6.04130055674517e-12,"-"
"2074","FAM182B",-11.5168708408716,7.53442302175659e-13,6.05115160431049e-12,"-"
"2075","ALG10B",-11.2906098113345,7.6929686301883e-13,6.1755073962914e-12,"-"
"2076","CCNA1",-11.2111040610685,7.87641998876895e-13,6.31972677037208e-12,"-"
"2077","NPAS3",-11.4026113269034,7.90000581104467e-13,6.33559926791387e-12,"-"
"2078","HNRNPD",-11.5241169876956,7.90429756503761e-13,6.33599059388024e-12,"-"
"2079","ZBTB16",-11.9304531965928,7.9286100399747e-13,6.352422195087e-12,"-"
"2080","LOC100996447",-11.7824325187324,7.97695732482083e-13,6.38808548843945e-12,"-"
"2081","NEBL",-11.532074647977,7.99996937628448e-13,6.40343536284338e-12,"-"
"2082","EFHD2",-9.37372032734258,8.21203558902828e-13,6.47976678382019e-12,"-"
"2083","PHC2",-9.37372032734258,8.21203558902828e-13,6.47976678382019e-12,"-"
"2084","DAB1",-9.37371967549128,8.21199572540426e-13,6.47976678382019e-12,"-"
"2085","OR10J5",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2086","FCER1G",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2087","SOAT1",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2088","STK39",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2089","FZD7",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2090","NEK10",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2091","CSRNP1",-11.7300757436966,8.15054415129204e-13,6.47976678382019e-12,"-"
"2092","RFT1",-12.1181588778551,8.15590319895196e-13,6.47976678382019e-12,"-"
"2093","ACPP",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2094","LOC100289361",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2095","LOC105377348",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2096","HPGD",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2097","ESM1",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2098","LINC01455",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2099","RHOBTB3",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2100","LINC02525",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2101","AFG1L",-9.37372032734258,8.21203558902828e-13,6.47976678382019e-12,"-"
"2102","MIR593",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2103","HTRA4",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2104","GPAT4",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2105","MRC1",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2106","MIR6503",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2107","CD3E",-9.40793493749541,8.10555037941893e-13,6.47976678382019e-12,"-"
"2108","PDZRN4",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2109","CHP2",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2110","ARHGAP27",-9.40793493749541,8.10555037941893e-13,6.47976678382019e-12,"-"
"2111","PIK3C3",-9.10006321322422,8.21077101701793e-13,6.47976678382019e-12,"-"
"2112","LOC100507065",-11.4027700226326,8.2690074641278e-13,6.52163150236632e-12,"-"
"2113","PHF13",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2114","WNT2B",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2115","RFX5",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2116","TOR1AIP2",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2117","MARC1",-10.8436956256316,8.42672365866577e-13,6.58730884948484e-12,"-"
"2118","ENAH",-11.5485431916143,8.3720795086008e-13,6.58730884948484e-12,"-"
"2119","GPR137B",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2120","TMEM214",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2121","MIR8485",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2122","GAK",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2123","TTYH3",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2124","LOC101927354",-11.2631329030436,8.39534524582029e-13,6.58730884948484e-12,"-"
"2125","CHRNA2",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2126","C11orf49",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2127","NXPH4",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2128","RPH3A",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2129","ESRRB",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2130","OAZ2",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2131","RTN4RL1",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2132","RNF157",8.93928127249265,8.43137567815434e-13,6.58730884948484e-12,"+"
"2133","KCNN3",-9.29813577246614,8.44304712774959e-13,6.59024536114925e-12,"-"
"2134","CLRN3",-9.29813577246614,8.44304712774959e-13,6.59024536114925e-12,"-"
"2135","XKR3",-9.2971184902282,8.48129565733633e-13,6.61699961425065e-12,"-"
"2136","TMPRSS11D",-11.1174998047895,8.53928863780205e-13,6.65912597564929e-12,"-"
"2137","ARHGAP29",-11.7193458702029,8.61724527878105e-13,6.71677372993242e-12,"-"
"2138","RGS9",-11.4231910465883,8.68970763033435e-13,6.77008699712251e-12,"-"
"2139","AKAP9",-11.162226796684,8.73063205959143e-13,6.79879094046818e-12,"-"
"2140","PLA2G2F",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2141","SHISAL2A",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2142","FOXD3",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2143","LOC101927342",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2144","SELENOF",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2145","INKA2-AS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2146","MIR181A1HG",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2147","PQLC3",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2148","LINC01884",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2149","LINC01117",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2150","TTN-AS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2151","PTMA",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2152","EAF1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2153","TMEM110-MUSTN1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2154","MYLK-AS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2155","A4GNT",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2156","PLS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2157","MIR4789",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2158","LAP3",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2159","ANKS6",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2160","WAC-AS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2161","EHF",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2162","LOC338694",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2163","DYNC2H1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2164","ETS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2165","CLEC6A",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2166","RPAP3",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2167","CFAP54",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2168","GTF2F2",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2169","RBM26-AS1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2170","MBNL2",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2171","IPO5",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2172","LINC02288",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2173","CALM1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2174","NEDD4",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2175","CFAP161",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2176","MIR548AA2",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2177","TNFAIP8L1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2178","CD70",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2179","MIR4322",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2180","PTGIR",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2181","LILRA1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2182","CTNNBL1",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2183","IFNAR2",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2184","MTMR3",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2185","PANX2",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2186","GPR174",-9.07041388554273,9.02147597042904e-13,6.8742326276046e-12,"-"
"2187","ARMCX2",-9.3490926532747,9.03831847871819e-13,6.88391727937855e-12,"-"
"2188","RPL31",-11.6816942333899,9.04832704672459e-13,6.88524365542674e-12,"-"
"2189","PDE7B",-11.0759966113387,9.04503002899968e-13,6.88524365542674e-12,"-"
"2190","DCAF4L2",-11.0258112175556,9.06422534092716e-13,6.89419184948967e-12,"-"
"2191","TMX3",-11.7874008728385,9.13296099232537e-13,6.94330128932741e-12,"-"
"2192","TNN",-11.1916411615868,9.17613979611244e-13,6.97294528210971e-12,"-"
"2193","PLCH1",-10.8804851217909,9.22380537634949e-13,7.00597018485424e-12,"-"
"2194","NFIA-AS2",-10.6697771449968,9.24723681156014e-13,7.02056625205822e-12,"-"
"2195","ZNF385D-AS1",-11.2396829700689,9.25859319004859e-13,7.02278628263385e-12,"-"
"2196","FASTKD3",-11.4599312773371,9.25474868388005e-13,7.02278628263385e-12,"-"
"2197","LINC01923",-10.9211068017224,9.41037001701866e-13,7.13466242027674e-12,"-"
"2198","NT5M",9.10396265014271,9.54932398905542e-13,7.23671927596434e-12,"+"
"2199","DNAJC1",-11.2333368557666,9.76476010294339e-13,7.39661705478527e-12,"-"
"2200","TMEM192",-9.25461156011455,9.78476530890973e-13,7.40840162502315e-12,"-"
"2201","BLOC1S5",-12.4252235204292,9.81838167737416e-13,7.4304763107688e-12,"-"
"2202","LRRC7",-11.4626086369616,9.85900799013647e-13,7.45783360997744e-12,"-"
"2203","RDX",-11.7922760155913,9.93535955206961e-13,7.51217812341459e-12,"-"
"2204","IDNK",-11.7278286181828,9.94268882499149e-13,7.51430888193663e-12,"-"
"2205","LINC01104",12.1469367874923,1.01260145563337e-12,7.64904551154445e-12,"+"
"2206","LYPD1",-11.838258289255,1.01301521273141e-12,7.64904551154445e-12,"-"
"2207","IRF2BPL",11.6671114469081,1.04432356787585e-12,7.88187479388673e-12,"+"
"2208","FMO5",-11.0665563549083,1.04757314102272e-12,7.90281966033306e-12,"-"
"2209","GJD4",-11.3029220997892,1.04982786992711e-12,7.91624392457037e-12,"-"
"2210","MIR4318",-10.3984386037904,1.05064207828464e-12,7.91879868687205e-12,"-"
"2211","PREX2",-11.3410344038159,1.05208549563114e-12,7.92609140693256e-12,"-"
"2212","OSR1",-11.1765875894068,1.05570809561476e-12,7.94978740897608e-12,"-"
"2213","MYBPC1",-11.4669813465495,1.06194062835978e-12,7.99310666361897e-12,"-"
"2214","CNDP2",-9.22496190217202,1.06918115053732e-12,8.04397038143641e-12,"-"
"2215","FRMD3",-11.398480487492,1.07968635682899e-12,8.11933889196412e-12,"-"
"2216","LINC01467",-10.4993519939878,1.08658406640882e-12,8.16752292155764e-12,"-"
"2217","MIR599",-11.4350134022172,1.09256617079397e-12,8.20878426112543e-12,"-"
"2218","TMEFF2",-11.5141344544809,1.09616421431482e-12,8.23210429118214e-12,"-"
"2219","KCNK10",-11.267252130021,1.09999454775757e-12,8.25714699504185e-12,"-"
"2220","PTGS1",-11.4027454860693,1.10231224911773e-12,8.27081762772707e-12,"-"
"2221","LOC101928386",-10.7483024545775,1.10995364731943e-12,8.32440247789272e-12,"-"
"2222","GALNT14",-11.170774352113,1.1376133018155e-12,8.52800394614795e-12,"-"
"2223","ALKBH3",-12.1269865559095,1.14521603834875e-12,8.58113520052859e-12,"-"
"2224","TP53INP1",-11.1634451039158,1.14717633185425e-12,8.5894194038617e-12,"-"
"2225","CAPZA3",-11.5309207859522,1.14735295512951e-12,8.5894194038617e-12,"-"
"2226","LOC101927358",-11.1407995645005,1.16098911424797e-12,8.68759913568213e-12,"-"
"2227","ADGRA3",-11.3966352597614,1.18307312733682e-12,8.84887700136932e-12,"-"
"2228","MIR5186",-11.3902827920768,1.18986113737826e-12,8.89565393416051e-12,"-"
"2229","PLN",-11.5320475621472,1.20071484171526e-12,8.97277125098749e-12,"-"
"2230","MEGF10",-10.947840267907,1.21230619113867e-12,9.05532924923625e-12,"-"
"2231","KLHL13",-10.8541826700227,1.21398994362901e-12,9.06384154685274e-12,"-"
"2232","ZNF462",-11.1404324541956,1.2185126081819e-12,9.09353248856893e-12,"-"
"2233","THSD7B",-10.914734122794,1.22940659528741e-12,9.17072353681251e-12,"-"
"2234","MAP3K13",-11.9612330839559,1.2504011195405e-12,9.32095933856604e-12,"-"
"2235","LOC101927752",-12.0045648223881,1.25066603360119e-12,9.32095933856604e-12,"-"
"2236","PALM2-AKAP2",-11.2852647576459,1.25364576006277e-12,9.33898811510085e-12,"-"
"2237","FAM204A",-11.5694361931031,1.26327925379168e-12,9.40654561037462e-12,"-"
"2238","CDKN2A-DT",-11.291218802837,1.26663132041874e-12,9.42729128874665e-12,"-"
"2239","CTSK",9.01558445383814,1.28450008124646e-12,9.55601511984027e-12,"+"
"2240","MAGEB16",-11.7559974657555,1.29976444517159e-12,9.66525730501035e-12,"-"
"2241","LOC100128317",-10.844953807167,1.329616187251e-12,9.88282768007135e-12,"-"
"2242","JPH3",11.8408423073853,1.33479770944285e-12,9.91691589928168e-12,"+"
"2243","ATP9B",-11.2913139826049,1.33654529599855e-12,9.92547257933475e-12,"-"
"2244","MIR548F2",-11.2132000115054,1.34787447712364e-12,1.00051449043888e-11,"-"
"2245","CPO",-9.14255429747455,1.39126277327366e-12,1.03226120331489e-11,"-"
"2246","CASP12",-11.3224905230182,1.42473469427049e-12,1.05662536965555e-11,"-"
"2247","FAM166B",-11.416878194672,1.4253714732164e-12,1.05662717531667e-11,"-"
"2248","KCTD3",-11.5465410342976,1.44385956204123e-12,1.06985626000537e-11,"-"
"2249","CUL3",-11.5288489387335,1.45076840753935e-12,1.07449752620645e-11,"-"
"2250","MYO3B",-10.9013355075726,1.48158364278509e-12,1.09683283279428e-11,"-"
"2251","LINC01116",-10.8811876599046,1.48440866610323e-12,1.09843603515244e-11,"-"
"2252","LINC01744",-11.4118842955964,1.52609642406295e-12,1.12828176367583e-11,"-"
"2253","ZBTB20-AS5",-10.9798277525963,1.52584289377082e-12,1.12828176367583e-11,"-"
"2254","CMC1",-11.5446154215873,1.55296064341049e-12,1.14763378160109e-11,"-"
"2255","SNX19",-11.3887934350166,1.56736422023847e-12,1.15776433776107e-11,"-"
"2256","NAT2",-11.5694087540251,1.56849435009205e-12,1.15808556690972e-11,"-"
"2257","SMAD2",-11.8457207794662,1.58007296346124e-12,1.16611764963996e-11,"-"
"2258","HDGFL1",-10.7959492784687,1.59314769821825e-12,1.17524628915949e-11,"-"
"2259","MSC-AS1",-11.142521805282,1.60980527651225e-12,1.18700869813477e-11,"-"
"2260","GPR55",9.01524251751617,1.63971951902579e-12,1.20537158002436e-11,"+"
"2261","LINC01170",-11.2912891622325,1.63580713924507e-12,1.20537158002436e-11,"-"
"2262","PXN-AS1",9.01523013609706,1.6397742692773e-12,1.20537158002436e-11,"+"
"2263","SCFD1",9.01524251751617,1.63971951902579e-12,1.20537158002436e-11,"+"
"2264","PRR29-AS1",9.01524251751617,1.63971951902579e-12,1.20537158002436e-11,"+"
"2265","CDR2L",9.01523013609706,1.6397742692773e-12,1.20537158002436e-11,"+"
"2266","PLIN4",9.01524251751617,1.63971951902579e-12,1.20537158002436e-11,"+"
"2267","LMLN-AS1",8.93915155296096,1.64097657387855e-12,1.20572328147751e-11,"+"
"2268","AGAP1-IT1",-10.4062610721503,1.64186213998727e-12,1.2058420487552e-11,"-"
"2269","TPRG1-AS1",8.93915099724087,1.646322369551e-12,1.20805249822075e-11,"+"
"2270","MIR548I3",8.93915099724087,1.646322369551e-12,1.20805249822075e-11,"+"
"2271","ZNF396",-11.7925814938061,1.67915501156953e-12,1.23160215886014e-11,"-"
"2272","THRB-AS1",-11.6602438105074,1.68462802366385e-12,1.23507257879264e-11,"-"
"2273","ADGRG7",-11.046387658672,1.70022298383861e-12,1.24595751173778e-11,"-"
"2274","RPE",-11.8457395369788,1.70121072761704e-12,1.2461331174106e-11,"-"
"2275","CEP57",-11.5188360093913,1.70407233818635e-12,1.24768056866682e-11,"-"
"2276","ZNF644",-11.5038534296181,1.72102379862505e-12,1.25953837494277e-11,"-"
"2277","SLCO5A1",-11.2514505958258,1.73520753320659e-12,1.26936108390963e-11,"-"
"2278","ATP10B",-10.6647719126652,1.7375656849475e-12,1.27052816567913e-11,"-"
"2279","IDS",-11.2480566964828,1.74634437957295e-12,1.27638693859354e-11,"-"
"2280","WIPI1",-9.07040358032747,1.75291375531148e-12,1.28062650974663e-11,"-"
"2281","COX8C",-11.821921836283,1.75540519763498e-12,1.28188445317869e-11,"-"
"2282","F2RL3",-11.2913381180872,1.75618398002071e-12,1.28189117244544e-11,"-"
"2283","WIPF1",-10.7587102941223,1.7748570753149e-12,1.29495375836707e-11,"-"
"2284","KCNJ1",-11.5320281926656,1.78603059387311e-12,1.3025355342445e-11,"-"
"2285","MIR4654",-11.4121052346613,1.83714479605413e-12,1.33922629618703e-11,"-"
"2286","SCYL3",-11.3639236156109,1.85399487705327e-12,1.35091831439529e-11,"-"
"2287","CRCT1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2288","SELL",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2289","TROVE2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2290","SIX2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2291","USP34",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2292","COMMD1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2293","CHMP3",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2294","DARS-AS1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2295","ATIC",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2296","MKRN2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2297","CHMP2B",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2298","CDV3",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2299","ERICH6-AS1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2300","TPRG1-AS2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2301","ATP13A4",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2302","EVC2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2303","SEC24D",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2304","FAT4",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2305","LOC105378047",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2306","LOC101928298",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2307","NPAT",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2308","TRHDE-AS1",-11.2766746655346,1.85844394030036e-12,1.35097345549575e-11,"-"
"2309","BRCA2",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2310","DDHD1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2311","DNAH3",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2312","CCDC68",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2313","NPEPL1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2314","C1GALT1C1",-8.85511879608199,1.87678007805557e-12,1.35097345549575e-11,"-"
"2315","DZIP1",-11.6413165486436,1.89106208447033e-12,1.36066614000097e-11,"-"
"2316","MIR6753",9.1786004405352,1.89556166182659e-12,1.36331479279126e-11,"+"
"2317","MAGI2",-11.3287142900996,1.92024293436916e-12,1.38046985575257e-11,"-"
"2318","LOC388813",-11.3483981760651,1.97831671462077e-12,1.42160575994125e-11,"-"
"2319","MEP1A",-11.5573486371093,1.98309048574465e-12,1.42442165679382e-11,"-"
"2320","LYSMD4",-11.9923205707392,1.98481662995059e-12,1.42504700883996e-11,"-"
"2321","LOC105372068",-10.6974821924352,1.99601465604678e-12,1.4324694582409e-11,"-"
"2322","LINC01209",-10.7986368380537,2.00378023201006e-12,1.43742322672659e-11,"-"
"2323","MIR581",-11.1403775172296,2.02537792293595e-12,1.45229100569712e-11,"-"
"2324","GFI1",-11.0456499915907,2.02882876823241e-12,1.45413944890048e-11,"-"
"2325","ADK",-9.09985712186987,2.03230579091522e-12,1.4560050563129e-11,"-"
"2326","MIR3692",-11.359083557524,2.07162703754285e-12,1.48353790044502e-11,"-"
"2327","ABCA4",-10.9766949829116,2.09045417096758e-12,1.49541297507431e-11,"-"
"2328","EVX2",8.93876422382735,2.09359612047385e-12,1.49541297507431e-11,"+"
"2329","LOC101928882",8.93876422382735,2.09359612047385e-12,1.49541297507431e-11,"+"
"2330","SRPK1",8.93876422382735,2.09359612047385e-12,1.49541297507431e-11,"+"
"2331","MAFA",8.93876422382735,2.09359612047385e-12,1.49541297507431e-11,"+"
"2332","BLOC1S6",8.93876422382735,2.09359612047385e-12,1.49541297507431e-11,"+"
"2333","TUSC1",-11.2815114771775,2.09511615237288e-12,1.49585725461102e-11,"-"
"2334","FTCDNL1",-11.6647424773614,2.09816919101128e-12,1.49739521056876e-11,"-"
"2335","OLFML3",11.6583910818394,2.12657558576835e-12,1.51701796711535e-11,"+"
"2336","EPB41L5",-11.6670403810214,2.13423902795117e-12,1.52183302605234e-11,"-"
"2337","SDHB",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2338","GPR3",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2339","MIR5584",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2340","TXNDC12",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2341","LOC101926964",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2342","CDC7",-10.6855552502912,2.17187584005249e-12,1.53902099166013e-11,"-"
"2343","SPATA42",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2344","MIR4260",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2345","MIR4262",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2346","VSNL1",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2347","SOWAHC",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2348","FKBP7",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2349","MSTN",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2350","WDR12",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2351","LINC00882",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2352","CD200R1L",-9.00966527012532,2.19239566557643e-12,1.53902099166013e-11,"-"
"2353","NCK1",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2354","ALPK1",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2355","GDNF",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2356","LINCR-0003",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2357","LINC01949",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2358","FAM172A",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
"2359","RFESD",-8.81036513945918,2.21562846731163e-12,1.53902099166013e-11,"-"
