"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"633","TPP2",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"634","TEP1",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"635","CYP46A1",-11.8314993529996,3.34125459395529e-12,6.3619190266851e-11,"-"
"636","DISP2",-8.65261802139291,3.55797724536192e-12,6.3619190266851e-11,"-"
"637","OR1F1",8.63212134645335,3.49446728960789e-12,6.3619190266851e-11,"+"
"638","CDC42EP4",-8.65261802139291,3.55797724536192e-12,6.3619190266851e-11,"-"
"639","DLGAP1-AS2",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"640","MEX3D",-8.65261802139291,3.55797724536192e-12,6.3619190266851e-11,"-"
"641","PRR36",-8.65261802139291,3.55797724536192e-12,6.3619190266851e-11,"-"
"642","SLC17A7",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"643","MIR647",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"644","SEPT5-GP1BB",-8.65261802139291,3.55797724536192e-12,6.3619190266851e-11,"-"
"645","TMPRSS6",8.92592464848314,3.36378015977997e-12,6.3619190266851e-11,"+"
"646","GAB3",-8.65140074022851,3.57239660415406e-12,6.3619190266851e-11,"-"
"647","ZNF839",8.63274797038153,3.61195178782487e-12,6.39298770211776e-11,"+"
"648","RBM39",-10.9162588366216,3.60919109399161e-12,6.39298770211776e-11,"-"
"649","RIMBP3B",8.63274797038153,3.61195178782487e-12,6.39298770211776e-11,"+"
"650","RCBTB2",-11.2768855582507,3.65030735168911e-12,6.45093546905428e-11,"-"
"651","SMKR1",-11.7261900518517,3.8281082444458e-12,6.75475874100597e-11,"-"
"652","LINC00426",-8.81372116192887,3.95921661245683e-12,6.95405523353083e-11,"-"
"653","LSM4",-8.81372116192887,3.95921661245683e-12,6.95405523353083e-11,"-"
"654","LSM14A",-8.8139579488351,3.95507435251588e-12,6.95405523353083e-11,"-"
"655","WTAP",-8.81274039724497,3.96967224037647e-12,6.9584421935794e-11,"-"
"656","POLR3A",-8.81250361840292,3.97382961520683e-12,6.9584421935794e-11,"-"
"657","RBM44",-9.1044332829745,4.03837745182851e-12,7.06070651280884e-11,"-"
"658","UBE2J2",-8.61858659159226,4.1100114678121e-12,7.13167699860387e-11,"-"
"659","MYH15",-8.61858659159226,4.1100114678121e-12,7.13167699860387e-11,"-"
"660","PDLIM1",-8.61858659159226,4.1100114678121e-12,7.13167699860387e-11,"-"
"661","ARIH1",-8.61858659159226,4.1100114678121e-12,7.13167699860387e-11,"-"
"662","DPEP1",-8.61858659159226,4.1100114678121e-12,7.13167699860387e-11,"-"
"663","TOR1AIP2",-8.62508597254726,4.16023966875384e-12,7.14329941329975e-11,"-"
"664","POLN",-8.62508597254726,4.16023966875384e-12,7.14329941329975e-11,"-"
"665","SLC30A5",-8.62508597254726,4.16023966875384e-12,7.14329941329975e-11,"-"
"666","FBXW11",-11.0502369692482,4.12857409134386e-12,7.14329941329975e-11,"-"
"667","CRY1",8.58085475015756,4.15028989977701e-12,7.14329941329975e-11,"+"
"668","SPTBN5",8.58085475015756,4.15028989977701e-12,7.14329941329975e-11,"+"
"669","CFAP61",-8.62508597254726,4.16023966875384e-12,7.14329941329975e-11,"-"
"670","STIM2",-10.7895529503078,4.17690377870888e-12,7.16120801582521e-11,"-"
"671","KRAS",-9.09291772523073,4.22251338026691e-12,7.22861567796215e-11,"-"
"672","FOXK2",8.83695874756051,4.27355955613151e-12,7.30511586626229e-11,"+"
"673","KBTBD8",-10.7379898062543,4.34783990507254e-12,7.42104561509187e-11,"-"
"674","MBNL2",-10.6209486536084,4.46445433579074e-12,7.60878144736324e-11,"-"
"675","MIR623",-10.5243049147936,4.50382653375813e-12,7.6645119101155e-11,"-"
"676","ARPC2",-8.78641655994198,4.58172040245543e-12,7.78553583772271e-11,"-"
"677","RD3",10.5868694246176,4.58947077567957e-12,7.78718623341672e-11,"+"
"678","OSTF1",-10.782791514701,4.79474048229322e-12,8.12347845429236e-11,"-"
"679","USP33",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"680","EIF2D",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"681","NENF",-8.55436825428645,5.11203306749275e-12,8.54258699656635e-11,"-"
"682","ZNF678",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"683","XPO1",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"684","CTNNB1",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"685","TF",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"686","TPRG1-AS1",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"687","ZCCHC4",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"688","LINC02616",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"689","KLHL8",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"690","RNF175",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"691","MIR3660",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"692","SLF1",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"693","NR3C1",-8.55436825428645,5.11203306749275e-12,8.54258699656635e-11,"-"
"694","RREB1",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"695","HLA-A",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"696","LOC101927769",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"697","TRAPPC9",-8.55436825428645,5.11203306749275e-12,8.54258699656635e-11,"-"
"698","QRFP",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"699","NANOS1",-10.5006718973751,5.15511483439178e-12,8.54258699656635e-11,"-"
"700","AP2A2",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"701","MAP6",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"702","BAZ2A",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"703","CDK17",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"704","SHISA2",-10.8458480496869,5.31594020687156e-12,8.54258699656635e-11,"-"
"705","SNX6",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"706","ADPGK",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"707","MIR6772",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"708","MC1R",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"709","TUBG2",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"710","TBCD",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"711","MIR4743",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"712","CA11",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"713","ARSA",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"714","ARAF",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"715","TSPYL2",-8.53138478462313,5.31727143949242e-12,8.54258699656635e-11,"-"
"716","DOCK11",-10.7537691305841,5.44038331745255e-12,8.72816804016444e-11,"-"
"717","ALG12",8.75170215610735,5.54959823417873e-12,8.89096721283279e-11,"+"
"718","RGCC",-8.99007193220252,5.59035274641483e-12,8.94378579360266e-11,"-"
"719","LUZP6",-11.2712543198948,5.61470329041135e-12,8.97024988831088e-11,"-"
"720","ZFAT-AS1",-10.8914654492629,5.627001627026e-12,8.97741217911772e-11,"-"
"721","CHRNA1",-8.7153679208069,5.64297918164141e-12,8.99041634667335e-11,"-"
"722","SNX13",-10.7535424152348,5.75050467512966e-12,9.14903700875546e-11,"-"
"723","SNORA79",-8.69240074322009,5.93508660780349e-12,9.4036330846674e-11,"-"
"724","FHOD1",-8.69248900605375,5.93266172186029e-12,9.4036330846674e-11,"-"
"725","SLFN5",-8.69271290941105,5.92651509446566e-12,9.4036330846674e-11,"-"
"726","SUSD2",-10.4420998912689,6.06679962473659e-12,9.59908089384975e-11,"-"
"727","PRR5",-11.3517173156896,6.16914333320586e-12,9.74758589663491e-11,"-"
"728","CD84",8.91563273416878,6.20358359223139e-12,9.78853911043434e-11,"+"
"729","PCOTH",10.6238467536956,6.46343844265655e-12,1.01845702868033e-10,"+"
"730","MIR548S",-11.2194943604729,6.57163107736451e-12,1.03408666007789e-10,"-"
"731","SLC1A1",-8.65238718208508,6.66544988976964e-12,1.04741481373165e-10,"-"
"732","IL32",-8.6513459517461,6.69050858571534e-12,1.04848393075187e-10,"-"
"733","MYL12A",-8.65134673917373,6.68198951589021e-12,1.04848393075187e-10,"-"
"734","CTSC",-10.3004348256264,6.76449949287341e-12,1.05863495469533e-10,"-"
"735","NEGR1",-10.4509523444832,6.88651756514232e-12,1.07626431660939e-10,"-"
"736","KIZ",-10.391320943564,6.92416358432115e-12,1.08067754202578e-10,"-"
"737","LINC01655",-11.0059267675983,7.28842325942628e-12,1.13598531860285e-10,"-"
"738","ABLIM2",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"739","DEF6",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"740","TNFSF8",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"741","GRID1",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"742","LDB3",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"743","B4GALNT3",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"744","SERTAD3",8.40749051979918,7.35942022363193e-12,1.13625887243091e-10,"+"
"745","ASCC3",-10.2294061879213,7.51318266844481e-12,1.15844200419363e-10,"-"
"746","ABCD2",-10.6162394088609,7.55973876172967e-12,1.16405789753336e-10,"-"
"747","DGKE",-8.63286621041685,7.58772137593195e-12,1.16680261640335e-10,"-"
"748","LHFPL2",-11.1150326261382,7.65493218795579e-12,1.17556425191241e-10,"-"
"749","KMT5A",8.39689701062853,7.84441298607414e-12,1.20145029294711e-10,"+"
"750","NMB",8.39689701062853,7.84441298607414e-12,1.20145029294711e-10,"+"
"751","PHACTR2-AS1",8.40468595213721,7.85730689720672e-12,1.20182269411736e-10,"+"
"752","TNIP1",-10.5844083626737,7.88044609678577e-12,1.20375909991726e-10,"-"
"753","NR3C2",8.63163678284616,8.29111919911502e-12,1.26145889599773e-10,"+"
"754","ANKRD13D",8.63163678284616,8.29111919911502e-12,1.26145889599773e-10,"+"
"755","ABHD17A",8.63163675192227,8.29112445789403e-12,1.26145889599773e-10,"+"
"756","DNAH7",-10.8501587762305,8.32378765284047e-12,1.26475329058437e-10,"-"
"757","GBP3",-8.65092801101774,8.46599150187184e-12,1.2679132998896e-10,"-"
"758","WDR26",-8.65092791577907,8.46600070527836e-12,1.2679132998896e-10,"-"
"759","FLJ31356",-8.65092804752325,8.46598799922736e-12,1.2679132998896e-10,"-"
"760","IL5RA",-8.65092791577907,8.46600070527836e-12,1.2679132998896e-10,"-"
"761","GFRA2",-10.5024867563045,8.35652580812211e-12,1.2679132998896e-10,"-"
"762","MIR8068",-8.65216906989973,8.43206770423976e-12,1.2679132998896e-10,"-"
"763","TCP11L2",-8.65092804752325,8.46598799922736e-12,1.2679132998896e-10,"-"
"764","MLEC",-8.6521207788771,8.43320790529118e-12,1.2679132998896e-10,"-"
"765","LINC01588",-8.65212074018716,8.43320682679193e-12,1.2679132998896e-10,"-"
"766","VSX2",-8.65216906989973,8.43206770423976e-12,1.2679132998896e-10,"-"
"767","PPP1R9B",-8.6521207788771,8.43320790529118e-12,1.2679132998896e-10,"-"
"768","SPEF2",-10.5919013250738,8.7160110738901e-12,1.3036565000752e-10,"-"
"769","RBM43",-10.6578970450557,9.24284344126533e-12,1.38065725110292e-10,"-"
"770","CHST11",-11.1217521145371,9.3716441606258e-12,1.39807891523518e-10,"-"
"771","PPP3CB-AS1",-8.8120994926118,9.50924959531513e-12,1.41676718678839e-10,"-"
"772","LINC01800",-8.61810875899094,9.68953200715889e-12,1.4417571783191e-10,"-"
"773","LOC101927139",-11.1299423338164,9.83431945469509e-12,1.46140785997519e-10,"-"
"774","SLAMF1",-8.3673084058372,9.87253161798262e-12,1.46519083586261e-10,"-"
"775","TIMD4",-8.53133419164976,9.98161040777076e-12,1.47187110082237e-10,"-"
"776","ULBP2",-8.53133358350155,9.97418850826463e-12,1.47187110082237e-10,"-"
"777","CHORDC1",-10.3425860043734,9.94383731714374e-12,1.47187110082237e-10,"-"
"778","PTGER2",-8.53133419164976,9.98161040777076e-12,1.47187110082237e-10,"-"
"779","IGFBP4",-8.53133419164976,9.98161040777076e-12,1.47187110082237e-10,"-"
"780","MIR620",-10.5444222696392,1.02134759986277e-11,1.50413075379791e-10,"-"
"781","SDK1",-10.3833314332742,1.03154154144128e-11,1.51719816729013e-10,"-"
"782","MIR6891",-8.33417760903418,1.10956940959536e-11,1.62779358978568e-10,"-"
"783","KLHL4",-8.33417760903418,1.10956940959536e-11,1.62779358978568e-10,"-"
"784","STPG2-AS1",-10.3400338615592,1.15492934761214e-11,1.69217773163528e-10,"-"
"785","INTU",-10.2362243146948,1.19009658308131e-11,1.74148273246561e-10,"-"
"786","ZCCHC18",-10.6303008838307,1.19964196874313e-11,1.75321721309826e-10,"-"
"787","LINC02384",-11.3044782608806,1.2165179326906e-11,1.7756215365714e-10,"-"
"788","SH3BGRL3",-8.53089155496087,1.24314138251864e-11,1.77832690672374e-10,"-"
"789","CD48",-8.53089302353271,1.24313507154806e-11,1.77832690672374e-10,"-"
"790","FBXO36",-8.53089156367809,1.2431413444135e-11,1.77832690672374e-10,"-"
"791","CASP6",-8.53089302353271,1.24313507154806e-11,1.77832690672374e-10,"-"
"792","PRELID1",-8.53089302353271,1.24313507154806e-11,1.77832690672374e-10,"-"
"793","GAPVD1",-8.53089302353271,1.24313507154806e-11,1.77832690672374e-10,"-"
"794","NDST2",-8.53089158623829,1.24314124577296e-11,1.77832690672374e-10,"-"
"795","LRRC43",-8.53089156367809,1.2431413444135e-11,1.77832690672374e-10,"-"
"796","ARGLU1",-8.53089302353271,1.24313507154806e-11,1.77832690672374e-10,"-"
"797","IQGAP1",-8.53089158623829,1.24314124577296e-11,1.77832690672374e-10,"-"
"798","LINC02133",-8.53089156367809,1.2431413444135e-11,1.77832690672374e-10,"-"
"799","MED16",-8.53089156367809,1.2431413444135e-11,1.77832690672374e-10,"-"
"800","RAD23A",-8.53089156367809,1.2431413444135e-11,1.77832690672374e-10,"-"
"801","USF2",-8.53089155496087,1.24314138251864e-11,1.77832690672374e-10,"-"
"802","SUPT5H",-8.53089158623829,1.24314124577296e-11,1.77832690672374e-10,"-"
"803","PLA2G6",-8.53089158623829,1.24314124577296e-11,1.77832690672374e-10,"-"
"804","LINC01605",-10.1967775149959,1.33335679036845e-11,1.9050086381794e-10,"-"
"805","SCHLAP1",-10.4491793968718,1.36543441565727e-11,1.9484155444292e-10,"-"
"806","SAV1",-8.69203764353238,1.37937902967578e-11,1.96432980975939e-10,"-"
"807","MIR124-3",8.4073994194484,1.38000710061446e-11,1.96432980975939e-10,"+"
"808","LOC101927358",10.2734658078495,1.43066867082044e-11,2.03392215615277e-10,"+"
"809","LOC101929473",-10.2178509691986,1.44739332306445e-11,2.05515538962193e-10,"-"
"810","C21orf91-OT1",-11.4466995191748,1.51913632109913e-11,2.15436036055132e-10,"-"
"811","CTD-3080P12.3",8.5609582596492,1.54478198973239e-11,2.18802844834228e-10,"+"
"812","LINC01222",-10.2058483810836,1.5521512200879e-11,2.19575875186573e-10,"-"
"813","SIL1",-8.65091736995539,1.59067459843365e-11,2.24472716366183e-10,"-"
"814","POU3F4",-8.65091796268507,1.59057742085397e-11,2.24472716366183e-10,"-"
"815","GATA3",-10.5872558733636,1.60117122163066e-11,2.25676734022961e-10,"-"
"816","GRIA3",-9.80910227082511,1.60454599908751e-11,2.25875243768605e-10,"-"
"817","MRM1",10.1681482496382,1.62690446609243e-11,2.28742369669568e-10,"+"
"818","CDH4",-10.215932955145,1.64552385313201e-11,2.31077414436766e-10,"-"
"819","NPHP4",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"820","ARHGEF4",10.1854648234974,1.71820567430965e-11,2.40645845497497e-10,"+"
"821","PRSS56",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"822","H1FOO",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"823","TFDP2",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"824","GPBP1",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"825","DNAJC18",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"826","TDRP",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"827","FMNL3",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"828","GOLGA3",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"829","TMEM102",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"830","MIB1",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"831","CD320",10.4477417208316,1.71835942391789e-11,2.40645845497497e-10,"+"
"832","NANOS3",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"833","PBX4",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"834","ZNF446",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"835","LINC00316",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"836","LOC101927447",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"837","CAPN6",8.15144584118489,1.75346541900762e-11,2.40645845497497e-10,"+"
"838","SERINC5",8.40699756308405,1.76308784383892e-11,2.408158317682e-10,"+"
"839","FOXP4-AS1",8.40699713028104,1.76308970590281e-11,2.408158317682e-10,"+"
"840","TRPA1",8.40699713028104,1.76308970590281e-11,2.408158317682e-10,"+"
"841","MAFA",8.40699756308405,1.76308784383892e-11,2.408158317682e-10,"+"
"842","KIF21A",-10.1963105316934,1.77002974264828e-11,2.41476622966755e-10,"-"
"843","SSBP2",-10.2317709675373,1.80898804885023e-11,2.46498762955428e-10,"-"
"844","OR2AG2",-10.8930365515145,1.84185764195091e-11,2.50680316742774e-10,"-"
"845","CASC18",-10.3433268087936,1.86477448842221e-11,2.52900407892631e-10,"-"
"846","MYL4",8.39628358455378,1.86457573336778e-11,2.52900407892631e-10,"+"
"847","LOC105372672",8.39628328190421,1.86457770652301e-11,2.52900407892631e-10,"+"
"848","CDC25A",8.40423088915352,1.86946388136428e-11,2.52939123736532e-10,"+"
"849","QSOX2",-10.5790197394357,1.86743699199266e-11,2.52939123736532e-10,"-"
"850","KDM6B",-10.9399009674414,1.91642514958999e-11,2.58987949333415e-10,"-"
"851","PPP2R2D",8.5684438397351,1.94529942090058e-11,2.6258113334765e-10,"+"
"852","PACS1",8.55925943363408,1.95267044776204e-11,2.63266730439467e-10,"+"
"853","MYEOV",8.13809101212766,1.9586258187438e-11,2.63760079483119e-10,"+"
"854","OTOL1",-10.1947030534749,1.9703335659138e-11,2.65026014890537e-10,"-"
"855","SLC8A1",10.4668659039513,1.98052223905717e-11,2.66084900117541e-10,"+"
"856","TBC1D32",-10.1842677011802,1.98971604480444e-11,2.67007806152671e-10,"-"
"857","UBE2J1",-8.15220727191259,2.011467616694e-11,2.69611767945905e-10,"-"
"858","WNT10A",8.30174157794972,2.04831580119748e-11,2.73911567035569e-10,"+"
"859","CHST12",8.30174157794972,2.04831580119748e-11,2.73911567035569e-10,"+"
"860","TMEM75",-10.7917122873124,2.08378356231398e-11,2.7833048581745e-10,"-"
"861","CUBN",-10.1903592642994,2.12319455966299e-11,2.83265225398941e-10,"-"
"862","TRAF3IP3",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"863","RPS27A",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"864","MIR4441",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"865","BHLHA15",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"866","LINC00589",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"867","IPO4",8.09591207722961,2.19369242032588e-11,2.90645269115149e-10,"+"
"868","C2orf40",-10.5160757903809,2.20029796326539e-11,2.91184593364396e-10,"-"
"869","LINC00550",-10.0472832227669,2.22131366643025e-11,2.93627503869784e-10,"-"
"870","DDX3X",-8.36682679148713,2.26573036651771e-11,2.99154537013666e-10,"-"
"871","DUS1L",-8.12623433246821,2.27685689414111e-11,3.00278474661296e-10,"-"
"872","EPHA3",-10.1946447822189,2.2890776196052e-11,3.01543974958773e-10,"-"
"873","PTPN18",-8.53085603318217,2.30728073970099e-11,3.0310882356868e-10,"-"
"874","NCAPG2",-8.53085579525599,2.30887281816484e-11,3.0310882356868e-10,"-"
"875","DOK6",-10.038081579602,2.30375980459376e-11,3.0310882356868e-10,"-"
"876","C19orf54",8.44336671628618,2.34000813754363e-11,3.06845587625157e-10,"+"
"877","EGR2",-10.876536855021,2.40644322971133e-11,3.15197415960023e-10,"-"
"878","MMEL1",8.07689956264054,2.42792596139843e-11,3.17649037797081e-10,"+"
"879","PRDM13",-10.8932139644992,2.44887492211987e-11,3.2002532685314e-10,"-"
"880","UTS2",10.7469389939296,2.49692887247466e-11,3.25934340433141e-10,"+"
"881","LINC01720",-10.2190620937153,2.50989940694678e-11,3.27255556045377e-10,"-"
"882","LOC101929679",-8.33362581650262,2.52840587628071e-11,3.29294765315607e-10,"-"
"883","DOCK10",-10.7289087588696,2.54363245961492e-11,3.30902673426914e-10,"-"
"884","PIK3CD",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"885","AGMAT",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"886","E2F2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"887","LINC01756",8.03453738508647,2.72560785234784e-11,3.31847947495315e-10,"+"
"888","S100PBP",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"889","SLFNL1-AS1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"890","MIR4422",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"891","ATP1A1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"892","SNX27",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"893","NUP210L",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"894","FLAD1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"895","FCGR3A",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"896","RASAL2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"897","ACTA1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"898","SNORA36C",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"899","MTHFD2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"900","PROM2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"901","MARCH7",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"902","LINC01806",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"903","GRB14",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"904","HECW2-AS1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"905","BARD1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"906","TEX44",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"907","DUSP28",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"908","GLT8D1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"909","FAM19A4",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"910","HHLA2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"911","FSTL1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"912","RAB28",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"913","CPEB2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"914","NSUN7",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"915","OCIAD1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"916","PPEF2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"917","SEPT11",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"918","MIR297",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"919","BBS12",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"920","NEIL3",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"921","CDKN2AIP",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"922","FGF10",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"923","F2RL2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"924","LYSMD3",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"925","TRIM36",-10.0416650313472,2.73142871629055e-11,3.31847947495315e-10,"-"
"926","RPS14",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"927","SAP30L-AS1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"928","SH3BGRL2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"929","GPR6",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"930","UST",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"931","MTHFD1L",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"932","CAMK2B",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"933","MIR6843",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"934","MIR3148",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"935","POMK",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"936","CPA6",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"937","FAM49B",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"938","C8orf82",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"939","CDKN2B-AS1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"940","UBQLN1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"941","STOM",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"942","CALY",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"943","BRSK2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"944","LDHC",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"945","CD59",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"946","CPT1A",8.03453738508647,2.72560785234784e-11,3.31847947495315e-10,"+"
"947","LINC02552",-10.7449299119341,2.61436480412429e-11,3.31847947495315e-10,"-"
"948","APOA5",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"949","GSEC",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"950","NAB2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
