"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1","PTBP2",-14.4990306683388,7.49505226830007e-25,7.75213256110276e-21,"-"
"2","SLC30A7",-13.319404152826,1.13597475697643e-22,5.87469345570359e-19,"-"
"3","ZNF107",-13.9221874016725,9.23623188856018e-22,3.18434488077927e-18,"-"
"4","LOC100505938",-12.5905524261473,3.23145913718487e-21,5.70203165159664e-18,"-"
"5","ATP2B1",-11.3513465338077,3.63632636971652e-21,5.70203165159664e-18,"-"
"6","FNDC3A",-12.7906472081798,3.85905651756516e-21,5.70203165159664e-18,"-"
"7","FGF14",-12.7168770263856,2.79760249928663e-21,5.70203165159664e-18,"-"
"8","OSBPL8",-13.5814091730716,5.71407842432095e-21,7.38758914284395e-18,"-"
"9","MIR5702",-11.355148244421,7.86148236570476e-21,9.03459023427603e-18,"-"
"10","SPTBN1",-13.7336196396754,9.89887213876991e-21,1.02384034531297e-17,"-"
"11","CDKAL1",-12.2806284616041,1.14458511448929e-20,1.07622216719661e-17,"-"
"12","MIR4465",-12.3581374921775,1.83485579869976e-20,1.5814927938293e-17,"-"
"13","CCNH",-12.0945185054177,3.76450573553753e-20,2.75009626362365e-17,"-"
"14","SPRY4-IT1",-13.0286068571762,3.95152295827052e-20,2.75009626362365e-17,"-"
"15","GPR68",-12.2579094242927,3.9883441897278e-20,2.75009626362365e-17,"-"
"16","NAP1L3",-12.0667119171582,4.70549168082979e-20,3.0418062784264e-17,"-"
"17","TXLNB",-12.9333809516821,7.92637797090306e-20,4.82250160900296e-17,"-"
"18","RNF145",-12.7958101639472,8.47732459278985e-20,4.87116490351252e-17,"-"
"19","MBNL1-AS1",-12.8624472261484,1.047250783513e-19,5.15795945422617e-17,"-"
"20","TNIK",-11.7891810153453,9.86192752950862e-20,5.15795945422617e-17,"-"
"21","ANTXR2",-12.7153263827448,1.02416174614676e-19,5.15795945422617e-17,"-"
"22","SLC38A1",-13.1415588723976,1.22514808133199e-19,5.75986663873489e-17,"-"
"23","ZNF37A",-12.8490183870313,1.48627802568677e-19,6.65627053911289e-17,"-"
"24","MIR5189",12.7327749164453,1.54452763162244e-19,6.65627053911289e-17,"+"
"25","AFF1-AS1",-12.6035322798058,1.71406752711395e-19,7.09144017317585e-17,"-"
"26","ZCCHC2",-12.7012751225764,1.81308721848112e-19,7.21260042336545e-17,"-"
"27","FGFBP3",-12.6513173852683,2.19030104400647e-19,8.39047544376256e-17,"-"
"28","FGFR1OP2",-12.5178850024323,2.52636008276159e-19,9.01039390896658e-17,"-"
"29","GOLGA8B",-12.6224048275723,2.50035672416464e-19,9.01039390896658e-17,"-"
"30","ARHGAP10",-12.542193612725,2.76062200213023e-19,9.51770445601099e-17,"-"
"31","MAP3K12",-11.5973581935856,3.12383707706041e-19,1.04225312542051e-16,"-"
"32","FRYL",-12.6449867393196,3.25647964005717e-19,1.05255527865973e-16,"-"
"33","HACD4",-12.6096542521703,3.56058424194802e-19,1.11597341862025e-16,"-"
"34","SAMD3",-12.5074632341278,3.8045619687032e-19,1.1573701306558e-16,"-"
"35","ODF2L",-12.6118677432939,4.20131453555731e-19,1.24154846403626e-16,"-"
"36","MCTS1",-12.4206015476004,4.34190130334981e-19,1.24745236612631e-16,"-"
"37","ACTR10",-12.3800488410744,4.69694755909711e-19,1.31298725956058e-16,"-"
"38","SNAI2",-11.5317280001331,5.06037704265031e-19,1.37735473031927e-16,"-"
"39","GPD1L",-11.4465446926534,5.73447058202314e-19,1.52081100589398e-16,"-"
"40","LINC00882",-12.3449670094767,7.20153977625597e-19,1.77346490251942e-16,"-"
"41","BET1",-12.3872631406289,7.07386562132829e-19,1.77346490251942e-16,"-"
"42","BIRC3",-12.3025679218808,6.92464688359586e-19,1.77346490251942e-16,"-"
"43","STARD3NL",-12.2877027800805,8.14896466318797e-19,1.96011026770589e-16,"-"
"44","DNAJC15",-12.5815519296653,8.81684383487141e-19,2.07255944963807e-16,"-"
"45","NR4A2",-12.3422739189169,9.29560679769499e-19,2.13654358019021e-16,"-"
"46","LINC01481",-12.3500215035282,1.09934695453433e-18,2.47185772842361e-16,"-"
"47","EGR1",-12.2141741107878,1.50349952909738e-18,3.30865864456472e-16,"-"
"48","PARP8",-12.1016111590983,1.7809661444549e-18,3.83761100668689e-16,"-"
"49","PLCB1",-12.1711872144284,2.1743662727739e-18,4.58968782842867e-16,"-"
"50","ARAP3",-11.0785094717182,2.41386892939684e-18,4.92172510504612e-16,"-"
"51","FOXP2",-12.0745226333996,2.42683921838298e-18,4.92172510504612e-16,"-"
"52","PSMD6-AS2",-11.9889419983206,2.95913028722307e-18,5.88582395399004e-16,"-"
"53","RNF216",-14.1261053691557,3.25907136098978e-18,6.36010850692779e-16,"-"
"54","JADE1",-12.1172497847249,3.35609995193895e-18,6.42817440794529e-16,"-"
"55","KIAA1147",-12.0279844438602,3.73292554851743e-18,6.89458016934211e-16,"-"
"56","OTC",-11.9380454458857,3.70025175508511e-18,6.89458016934211e-16,"-"
"57","FAT4",-11.858898229031,4.03932814766686e-18,7.23680164923528e-16,"-"
"58","PPP2R2B-IT1",-11.9718483448923,4.05815039790821e-18,7.23680164923528e-16,"-"
"59","ZADH2",-11.7993566200231,7.07266780375573e-18,1.23987462871603e-15,"-"
"60","LOC101927394",-10.7720802382491,7.45608551685985e-18,1.28530487501469e-15,"-"
"61","ZSWIM2",-10.744628022493,9.41137380470877e-18,1.59576785675578e-15,"-"
"62","RANBP3L",-11.7649015220743,1.04940974254615e-17,1.75065241405723e-15,"-"
"63","TMEM213",11.6490585737647,1.12426436103321e-17,1.84126212189668e-15,"+"
"64","LOC105378470",-10.6682948108252,1.13932878083136e-17,1.84126212189668e-15,"-"
"65","CD2",-11.5647437745658,1.44160981428732e-17,2.29393389371904e-15,"-"
"66","TRIM36",-10.5952698649589,1.57991581804126e-17,2.47591959181829e-15,"-"
"67","HNRNPLL",-11.5541957956804,1.77653135053067e-17,2.74248712814012e-15,"-"
"68","PRKACB",-14.0577944589647,2.60969225498316e-17,3.96941867548394e-15,"-"
"69","SMAP1",-11.3807019454176,2.91254764303995e-17,4.36586670608147e-15,"-"
"70","MIR6769A",11.3273453501732,3.48809390824843e-17,5.15390789900192e-15,"+"
"71","BCL9",-11.3149596275106,3.7426301497052e-17,5.42919186788693e-15,"-"
"72","LOC105375972",-11.3811680434899,3.77938523144019e-17,5.42919186788693e-15,"-"
"73","EDEM1",-11.316527493114,4.72244865928746e-17,6.69099814835756e-15,"-"
"74","FER",-11.2520845981299,4.95361829866253e-17,6.92368568419819e-15,"-"
"75","EXOC6",-11.1897162540315,5.48356619387314e-17,7.56220335243066e-15,"-"
"76","NOP53",11.1750286297129,5.70930082903496e-17,7.7699076940406e-15,"+"
"77","EHBP1",-11.2853044070439,5.8166842044829e-17,7.81324217233333e-15,"-"
"78","DCT",-11.1997276444865,6.64721418503465e-17,8.8143764507453e-15,"-"
"79","RGS1",-11.1747245527965,6.78261722650747e-17,8.88007721186921e-15,"-"
"80","MAPK1IP1L",11.1483490451236,7.39186691817605e-17,9.55675994183686e-15,"+"
"81","LOC100287015",-11.1237577509675,7.70279299022103e-17,9.77656308670432e-15,"-"
"82","TMPRSS6",11.0604004209891,7.75092500347824e-17,9.77656308670432e-15,"+"
"83","PIK3CA",-12.0204742798257,7.85530654509565e-17,9.78884766215955e-15,"-"
"84","BEX4",-11.1171289591671,8.23076476606798e-17,1.01346190446954e-14,"-"
"85","LINC00682",-11.0917272061506,9.69927633863198e-17,1.18023076671142e-14,"-"
"86","TRIM4",-11.097391784362,9.86643448235054e-17,1.18661083547618e-14,"-"
"87","DAAM1",-11.9175312591952,1.36219390253213e-16,1.61944500389538e-14,"-"
"88","PRICKLE3",-10.9701941664789,1.56612254251376e-16,1.84072789286589e-14,"-"
"89","SNHG8",-10.9772263684396,1.5853577344639e-16,1.84239944354608e-14,"-"
"90","ZNF827",-10.9245921475275,1.91108689154572e-16,2.17212876035796e-14,"-"
"91","KCNC2",-10.8825797663797,1.89750403667939e-16,2.17212876035796e-14,"-"
"92","MIR1305",-10.9223816737829,1.97493308310739e-16,2.19742691427736e-14,"-"
"93","MYBL1",-10.9421456424003,1.97583586027066e-16,2.19742691427736e-14,"-"
"94","PTP4A3",10.7905811166507,2.23999658664104e-16,2.4647111378328e-14,"+"
"95","ARL14EP",-10.8069801199288,2.42381271482739e-16,2.63889420099575e-14,"-"
"96","TEKT4",-10.800942998069,2.49484728388219e-16,2.68793806845766e-14,"-"
"97","LOC105369486",-10.8344048447543,2.70495261722464e-16,2.88426030102623e-14,"-"
"98","ARID5A",-10.822522208911,2.82155120979188e-16,2.97788817988545e-14,"-"
"99","DMRT2",-10.8126372027489,2.89242608462188e-16,3.02185484780243e-14,"-"
"100","CPSF6",-14.2178508786543,3.06709557646185e-16,3.17229695473449e-14,"-"
"101","NEK7",-13.0422636907258,3.09790655818787e-16,3.17244034963734e-14,"-"
"102","NECTIN3",-11.3419261016699,3.49825526835333e-16,3.54729943535083e-14,"-"
"103","IRX6",-10.7238533379392,3.57915757706407e-16,3.59409969122074e-14,"-"
"104","CUBN",-10.7177498917643,3.89551707256342e-16,3.87416664245418e-14,"-"
"105","P2RY10",-10.739459487918,4.39904845795012e-16,4.33327220957886e-14,"-"
"106","UTP23",-10.6805616121426,4.47056728117906e-16,4.36217711219198e-14,"-"
"107","LOC103312105",-10.6410382946214,4.6205733425009e-16,4.46641028798942e-14,"-"
"108","KCNA1",10.5638089972795,4.78581402476439e-16,4.58330319056834e-14,"+"
"109","LOC101927752",12.6099182732184,5.06429905156769e-16,4.80550872388666e-14,"+"
"110","MIR921",-10.5832632432164,5.27913436083941e-16,4.92997731592062e-14,"-"
"111","DCBLD1",-10.6047946031894,5.29080036804785e-16,4.92997731592062e-14,"-"
"112","SNORA33",-10.6169621086994,5.50407807288697e-16,5.08291781320267e-14,"-"
"113","MIR4735",-11.6146019895675,6.89533538347085e-16,6.31136759922469e-14,"-"
"114","TROVE2",-12.5681255290924,7.33441738917555e-16,6.65437535581076e-14,"-"
"115","LINC00603",-10.4815645111648,7.53765556722431e-16,6.77930187233052e-14,"-"
"116","LINC00470",-10.4860618884729,8.52116037635465e-16,7.59778980798587e-14,"-"
"117","ADD2",-10.4875342463566,8.81019782428652e-16,7.78836547834149e-14,"-"
"118","SOX14",-10.480406218473,9.4142180510917e-16,8.17051864576934e-14,"-"
"119","SH2D4B",-10.4585889567314,9.55521016793422e-16,8.17051864576934e-14,"-"
"120","SESN3",-12.9262015807759,9.41307191843208e-16,8.17051864576934e-14,"-"
"121","SLAIN1",-11.3748464590046,9.55847197271672e-16,8.17051864576934e-14,"-"
"122","LINC01793",-10.5111513080869,1.00669287628324e-15,8.53461017983409e-14,"-"
"123","RAB3C",-13.3695628815282,1.04507613031416e-15,8.78798570393444e-14,"-"
"124","DHX35",-10.4049910875964,1.12761575874189e-15,9.40558854247368e-14,"-"
"125","MIR4781",-10.3853886728548,1.14953426768848e-15,9.51170634456155e-14,"-"
"126","RNF152",-12.4972864175951,1.20168603304776e-15,9.86431638080394e-14,"-"
"127","DHFR",-10.3416391807729,1.22259084004916e-15,9.95689532175469e-14,"-"
"128","DEPTOR",-12.0322601226278,1.31172202309689e-15,1.05993288163212e-13,"-"
"129","RIMS1",-10.3207187440636,1.38316985707854e-15,1.10047121782795e-13,"-"
"130","MIR920",-10.3207187440636,1.38316985707854e-15,1.10047121782795e-13,"-"
"131","NXPE3",-12.3297595161785,1.40539790890702e-15,1.10962065433781e-13,"-"
"132","FOXG1-AS1",-10.3171826262438,1.4896171559223e-15,1.1584293416319e-13,"-"
"133","CHODL",-10.3253787058068,1.4885187753543e-15,1.1584293416319e-13,"-"
"134","CNBD1",-10.3264402860106,1.51554393286905e-15,1.16979633564661e-13,"-"
"135","TMEM126A",-11.9751236269072,1.5913071953031e-15,1.21917706081629e-13,"-"
"136","RARS2",-10.3117966602262,1.67093063425653e-15,1.27076731986142e-13,"-"
"137","ADAMTS2",-10.3009990442956,1.76514710019664e-15,1.33262163922145e-13,"-"
"138","PCDH19",-11.6572912622226,1.83505102492127e-15,1.3753574457073e-13,"-"
"139","TFAP2A-AS1",-12.8574686224003,1.89183500471322e-15,1.40771578803949e-13,"-"
"140","ETV1",-11.5982929946509,2.03039512064456e-15,1.50002690948762e-13,"-"
"141","RTTN",-11.054593713513,2.26550114322335e-15,1.66184952655029e-13,"-"
"142","XRCC5",-11.098780125731,2.39090747795017e-15,1.74148986228441e-13,"-"
"143","KIAA0355",-10.1855882006487,2.54745152722661e-15,1.84253784238495e-13,"-"
"144","TGDS",-14.0100077749054,2.57572335766985e-15,1.85004907558189e-13,"-"
"145","GCA",-10.1920157581357,2.59796632303174e-15,1.85315625373223e-13,"-"
"146","DNAJB13",-10.1642219686207,2.74604469156915e-15,1.94536577019861e-13,"-"
"147","CELF5",-11.4117495678449,2.77415457329258e-15,1.95191025520852e-13,"-"
"148","LOC101927543",-13.0355336134572,2.8318353961759e-15,1.97903199342212e-13,"-"
"149","CCNG1",-10.1129342741241,3.7133803777158e-15,2.57768411051775e-13,"-"
"150","CASC17",-10.0197754894327,3.86765122628006e-15,2.66687444222765e-13,"-"
"151","MUC19",-9.99200685540867,3.99364512636791e-15,2.73551467165717e-13,"-"
"152","LOC102606465",-11.7168929695904,4.18645332013985e-15,2.83229403724463e-13,"-"
"153","ABI3BP",-10.0587755939735,4.18970306195909e-15,2.83229403724463e-13,"-"
"154","MIR4789",-9.99406133311591,4.35655247959649e-15,2.91286443474215e-13,"-"
"155","LINC00158",-9.99455647060485,4.36521306569693e-15,2.91286443474215e-13,"-"
"156","OVCH1",-9.93861687217949,5.20324749329894e-15,3.44981979635839e-13,"-"
"157","SLC26A5",-12.6090212448304,5.78314847779717e-15,3.80987928062778e-13,"-"
"158","LOC101928370",-13.4891514626945,6.06294352618142e-15,3.96892562603129e-13,"-"
"159","DEFB115",-11.6398572918392,6.42763082112578e-15,4.18119406181786e-13,"-"
"160","TLE4",-13.3598137190268,6.98821263259853e-15,4.51744270368542e-13,"-"
"161","CX3CR1",-9.80641350852272,7.34138133483239e-15,4.71626752460692e-13,"-"
"162","SGPP2",-9.82733460471072,7.6279817234144e-15,4.87013672625155e-13,"-"
"163","EFNA5",-12.311362393657,7.86839149316251e-15,4.99280817262453e-13,"-"
"164","LINC01078",-13.4255639354866,8.35292992612775e-15,5.26794842841094e-13,"-"
"165","PLCXD2",-11.4655898216649,9.0189025239102e-15,5.65348538210929e-13,"-"
"166","PTPRK",-10.951653626513,9.15505625936646e-15,5.70426186088116e-13,"-"
"167","DSEL",-11.0286726885257,1.03008584865526e-14,6.37974726505469e-13,"-"
"168","PRSS42",-9.71021586967699,1.10904336301777e-14,6.82787827600761e-13,"-"
"169","CEP57",-11.6660933240908,1.23996540215648e-14,7.58873500266538e-13,"-"
"170","LINC00536",-12.034234316391,1.37748080586502e-14,8.38075527944816e-13,"-"
"171","PCDH10",-11.3234556739858,1.43300360029959e-14,8.66757674730918e-13,"-"
"172","LOC102031319",11.6094706588067,1.46831586188734e-14,8.82952962761672e-13,"+"
"173","ATF7IP",-12.9560894448267,1.48941112217226e-14,8.90461227550735e-13,"-"
"174","RASGRF2-AS1",-11.8314482237759,1.53791961218404e-14,9.14178307403421e-13,"-"
"175","MAP3K7",-13.2776543836996,1.54927747602462e-14,9.15667253401292e-13,"-"
"176","NDEL1",-9.6475070701616,1.71528554871821e-14,1.00802263809048e-12,"-"
"177","STAT1",-12.2578491397828,1.74866323258528e-14,1.02183185393388e-12,"-"
"178","MYB",-11.2549188360537,1.82221381408032e-14,1.05291382564429e-12,"-"
"179","CCDC7",-11.2549188360537,1.82221381408032e-14,1.05291382564429e-12,"-"
"180","CH25H",-11.2497612980024,1.86213022010225e-14,1.07000071480653e-12,"-"
"181","NUP35",-12.2778634369325,2.0072009761959e-14,1.14698782855217e-12,"-"
"182","ITGA1",-12.8145061759439,2.36177155778861e-14,1.34218699023119e-12,"-"
"183","CHRM3",-12.8778239489169,2.4404954009579e-14,1.37934666295669e-12,"-"
"184","ABCD2",-10.3581135534496,2.67220354421519e-14,1.50209789444662e-12,"-"
"185","CD40LG",-12.5058403690247,2.7622242823728e-14,1.5443073379774e-12,"-"
"186","SLC39A8",-10.3159299706501,2.84164844311081e-14,1.58017042188683e-12,"-"
"187","LINC01250",-11.4046126542635,3.30183974408855e-14,1.82625285952448e-12,"-"
"188","ITPR2",-12.8749559839642,3.56339549369012e-14,1.96043614847005e-12,"-"
"189","RASA2",-12.8713017119482,3.63188913103672e-14,1.9875465228737e-12,"-"
"190","GRM5-AS1",-10.2520050237412,3.66801904410814e-14,1.99675373543213e-12,"-"
"191","LIPI",-11.7467729874214,3.71475032429052e-14,2.01160537194434e-12,"-"
"192","PCNX1",-12.0673244636863,4.00078772915351e-14,2.15521601472056e-12,"-"
"193","TAB2",-13.399953366163,4.07523905275076e-14,2.18394805816586e-12,"-"
"194","STXBP5",-11.2547452008014,4.49685906647015e-14,2.39747491363406e-12,"-"
"195","CSNK1G3",-12.576096550944,4.53193464110421e-14,2.40378461502261e-12,"-"
"196","ZC3H3",10.4037396253645,4.97255953241665e-14,2.62403996141762e-12,"+"
"197","DCAF16",-10.9241539723271,5.3493276697251e-14,2.80853279634349e-12,"-"
"198","ALS2CL",-10.110790800498,5.55054425404028e-14,2.89945854644134e-12,"-"
"199","GPR174",-12.7072060302582,5.87694210988998e-14,3.05453327852221e-12,"-"
"200","SCOC-AS1",-10.8794747892078,6.13400860941212e-14,3.12532271168224e-12,"-"
"201","NMBR",-11.1186453550931,6.12346251535336e-14,3.12532271168224e-12,"-"
"202","CDKN2B-AS1",-10.8794747892078,6.13400860941212e-14,3.12532271168224e-12,"-"
"203","LOC388813",-10.8794747892078,6.13400860941212e-14,3.12532271168224e-12,"-"
"204","CHD1",-12.1461112658639,7.25583891326612e-14,3.67617036307409e-12,"-"
"205","ZDHHC17",-10.3222102780034,7.28623150372414e-14,3.67617036307409e-12,"-"
"206","MCM10",-9.98560424285438,7.3501573733445e-14,3.69042124817972e-12,"-"
"207","LINC01005",-12.4149147755635,7.91810306968262e-14,3.95637391544577e-12,"-"
"208","LOC101927620",-10.7962943844979,8.33332547622804e-14,4.14382622118397e-12,"-"
"209","MIR31HG",-12.3985456598195,9.51995953865909e-14,4.71124122049526e-12,"-"
"210","MYCBP2",-9.9115660878592,9.63867606867985e-14,4.74727745611217e-12,"-"
"211","APBB1IP",-11.8102446723454,9.69851811931666e-14,4.75411246009916e-12,"-"
"212","GNA11",10.2331123505229,1.02269793403218e-13,4.98951166589377e-12,"+"
"213","SREK1",-12.2789606118639,1.03667400820298e-13,5.00653168344769e-12,"-"
"214","LOC101927497",-9.86634958830041,1.04070802662792e-13,5.00653168344769e-12,"-"
"215","PCDH17",-11.869283668271,1.03267567988048e-13,5.00653168344769e-12,"-"
"216","POU3F2",-11.035100811726,1.0572336373624e-13,5.06248495890711e-12,"-"
"217","LOC101927314",-11.9507366213745,1.07631464703449e-13,5.13010248584226e-12,"-"
"218","LRRC8C-DT",-12.2618087185911,1.11119623435553e-13,5.27206543666937e-12,"-"
"219","DTHD1",-12.6100618462631,1.15737994392633e-13,5.46610993608679e-12,"-"
"220","PTPRC",-12.0606508308857,1.27542724909132e-13,5.94369825720773e-12,"-"
"221","ANKUB1",-12.5072444855266,1.27884721270559e-13,5.94369825720773e-12,"-"
"222","LINC01194",-10.8382556171835,1.28148961747784e-13,5.94369825720773e-12,"-"
"223","MIR3924",-11.0779286609818,1.26595617012475e-13,5.94369825720773e-12,"-"
"224","TTC39B",-12.7624189961778,1.32064554611593e-13,6.09796289440942e-12,"-"
"225","NABP1",-12.4064043632696,1.37456054031731e-13,6.31870207488974e-12,"-"
"226","PCDH18",-11.6164638395083,1.40500717100968e-13,6.43008370343059e-12,"-"
"227","CBR4",-12.1448399356374,1.46289613293728e-13,6.66552189558162e-12,"-"
"228","RAB3GAP1",-11.7468052853507,1.5139698567382e-13,6.86797817028209e-12,"-"
"229","VPS50",-10.5735901288781,1.56543374081705e-13,7.00921263258472e-12,"-"
"230","C12orf40",-12.2503633575633,1.56076091403777e-13,7.00921263258472e-12,"-"
"231","SMAD4",-10.5735901288781,1.56543374081705e-13,7.00921263258472e-12,"-"
"232","GALNT7",-12.2710885855897,1.61069275540664e-13,7.18077377981504e-12,"-"
"233","COL12A1",-12.3832782960242,1.62372004520153e-13,7.20778387447185e-12,"-"
"234","ANO6",-10.5577687821445,1.77638725793756e-13,7.85178350805479e-12,"-"
"235","DPYD",-10.5242557406043,1.81969036215526e-13,7.97502432871691e-12,"-"
"236","GLIPR1",-10.5242557406043,1.81969036215526e-13,7.97502432871691e-12,"-"
"237","LINC02239",-10.7685648151142,1.85046078344395e-13,8.07566071019443e-12,"-"
"238","ST6GAL1",-12.780148052662,1.88701348470656e-13,8.20058003038653e-12,"-"
"239","TBL1X",9.94707389463431,1.97539924680237e-13,8.54876753542967e-12,"+"
"240","MAN2A1",-9.68101483366833,2.05836186837466e-13,8.87068200191631e-12,"-"
"241","ZNF571",10.3472548501292,2.18536804460192e-13,9.37894675739322e-12,"+"
"242","NDFIP2-AS1",-9.63071112510202,2.23827788676257e-13,9.5663256953658e-12,"-"
"243","CXXC4-AS1",-9.619321222179,2.28999271741701e-13,9.74707599845436e-12,"-"
"244","RLN1",-12.5457474340493,2.39534706296586e-13,1.01537191279737e-11,"-"
"245","HDGFL3",10.6817626518005,2.50438151539238e-13,1.05725787811034e-11,"+"
"246","FYN",-11.8392206382473,2.5849806763729e-13,1.08684776974491e-11,"-"
"247","OSGEPL1-AS1",-10.3971343040005,2.63074731882145e-13,1.09276383608716e-11,"-"
"248","GALNT4",-10.3971343040005,2.63074731882145e-13,1.09276383608716e-11,"-"
"249","HMGN5",-10.3971343040005,2.63074731882145e-13,1.09276383608716e-11,"-"
"250","CHRM3-AS2",-10.8135003992993,2.66277799847945e-13,1.10164451353092e-11,"-"
"251","MIR4300",-10.9494947367825,2.71978328465892e-13,1.12074575749909e-11,"-"
"252","MCOLN2",-10.3677238524987,2.87518260070757e-13,1.18007990631422e-11,"-"
"253","LASP1",10.2439185583155,2.96238823332272e-13,1.21106646234217e-11,"+"
"254","RN7SL1",-11.9478369910544,3.0525375095793e-13,1.24300769533774e-11,"-"
"255","COPB2",-12.1990992510313,3.16587531985705e-13,1.28410386012869e-11,"-"
"256","PRDM5",-11.6716527822342,3.21689555027739e-13,1.29970119830152e-11,"-"
"257","SDK1",-12.1724880783703,3.25432010278402e-13,1.30970555731888e-11,"-"
"258","PRDM14",-12.2614926612883,3.29661921775953e-13,1.32158653369329e-11,"-"
"259","SLC9A9",-11.8566496821584,3.35000114100138e-13,1.33780161395279e-11,"-"
"260","STAMBPL1",-10.3179197998568,3.36894421224214e-13,1.3401919225854e-11,"-"
"261","VWC2",-10.9386446479277,3.38985054873999e-13,1.34334192435317e-11,"-"
"262","RASSF3",-12.2675897242555,3.48400958228407e-13,1.37538592021237e-11,"-"
"263","GABRR3",-10.5735373448909,3.5833496501009e-13,1.39858812947146e-11,"-"
"264","FYB1",-12.5753248601982,3.57484747713795e-13,1.39858812947146e-11,"-"
"265","MIR6842",-10.5722909127719,3.56130762003188e-13,1.39858812947146e-11,"-"
"266","GRIP1",-11.5317729956088,3.61713163868178e-13,1.40646588492051e-11,"-"
"267","TNRC6C",10.1803164023341,3.70642439137646e-13,1.43578829513134e-11,"+"
"268","CPS1-IT1",-11.3973483357106,3.74412162943133e-13,1.44497947810479e-11,"-"
"269","CDH7",-10.9206152548578,3.78457623135488e-13,1.45516252642764e-11,"-"
"270","ABRA",-12.0323478916088,3.82698839551105e-13,1.46602003610262e-11,"-"
"271","ZNF800",-12.0857985372948,3.93460580353941e-13,1.49068233794902e-11,"-"
"272","NAP1L4",10.5196475328065,3.92145107330553e-13,1.49068233794902e-11,"+"
"273","LPIN2",-12.4132449181175,3.93040983453756e-13,1.49068233794902e-11,"-"
"274","EPB41L2",-12.1007028620163,4.00592364943856e-13,1.51216307686654e-11,"-"
"275","PPP1R3A",-11.5922281858714,4.06940097323121e-13,1.53053870058656e-11,"-"
"276","MIR4428",-12.2567106753213,4.15539689257413e-13,1.55721992970631e-11,"-"
"277","CLCA1",-12.1117437685945,4.29564486834121e-13,1.60396587990084e-11,"-"
"278","LEF1",10.6946113775725,4.48176273346456e-13,1.66744143713036e-11,"+"
"279","UPP2",-12.236585096593,4.55927182342624e-13,1.69019886988163e-11,"-"
"280","MIA3",-10.2006876152691,4.61078494013365e-13,1.69712984469048e-11,"-"
"281","RUNDC3B",-10.2006876152691,4.61078494013365e-13,1.69712984469048e-11,"-"
"282","ACADVL",10.478664045132,4.66600166633096e-13,1.71136366081068e-11,"+"
"283","TMX4",-10.2035194663462,4.78950260030579e-13,1.7504531941683e-11,"-"
"284","LINC00226",12.5551388564483,4.93786784418852e-13,1.79832278564936e-11,"+"
"285","CACYBP",-9.98615012966273,5.00675423023767e-13,1.81701259660871e-11,"-"
"286","PLPPR4",-9.35370204368142,5.04949260906434e-13,1.81975268486246e-11,"-"
"287","LINC01304",-10.9331938653307,5.03339194123246e-13,1.81975268486246e-11,"-"
"288","RAP1GDS1",-9.38386431005044,5.2307452540137e-13,1.87852771396749e-11,"-"
"289","ANKRD17",-12.1945826860482,5.45141404989450e-13,1.95100261308162e-11,"-"
"290","MOXD1",-9.33800569174811,5.47255330365682e-13,1.9518144420594e-11,"-"
"291","MIR1263",-10.94265508053,5.76852609924119e-13,2.05030465444851e-11,"-"
"292","TGFBR3",-11.7088928840309,5.92077812674205e-13,2.09721260838675e-11,"-"
"293","LOC101927141",-11.3061101682367,6.36002230208273e-13,2.23747315205584e-11,"-"
"294","CEMIP2",-11.9914538458521,6.34400599142466e-13,2.23747315205584e-11,"-"
"295","MIR8485",-11.5013034175949,6.54060517552412e-13,2.29320268916766e-11,"-"
"296","STAG1",-10.103295634268,6.57835510870558e-13,2.29864617869398e-11,"-"
"297","MIR4528",-10.8644944363892,6.76574961928803e-13,2.35616660984162e-11,"-"
"298","EDEM3",-12.1011819971543,7.49630033657696e-13,2.59311820672962e-11,"-"
"299","NPVF",-12.0693105442447,7.48506142123814e-13,2.59311820672962e-11,"-"
"300","MIR148A",-10.4481730170511,7.62637089577082e-13,2.62931847249858e-11,"-"
"301","REPS1",-10.0045284472437,8.03509459169579e-13,2.76102934757175e-11,"-"
"302","PACRGL",-9.97844052567623,8.60549711570812e-13,2.90871427018853e-11,"-"
"303","OR2AG2",-9.97844052567623,8.60549711570812e-13,2.90871427018853e-11,"-"
"304","ESD",-9.97844052567623,8.60549711570812e-13,2.90871427018853e-11,"-"
"305","GZMB",-9.97844052567623,8.60549711570812e-13,2.90871427018853e-11,"-"
"306","RELCH",-9.97844052567623,8.60549711570812e-13,2.90871427018853e-11,"-"
"307","BBX",-12.1691773057142,8.72629212027756e-13,2.93993613680882e-11,"-"
"308","PDIA3",9.85301014293228,9.29986334677815e-13,3.12300281154956e-11,"+"
"309","LINC00443",-11.4090655358222,9.9481693987501e-13,3.32990019712855e-11,"-"
"310","NME7",-10.3170111726556,1.01312622849756e-12,3.38024663914526e-11,"-"
"311","DDHD1",-9.91522675530075,1.04681135231855e-12,3.46270285181359e-11,"-"
"312","CDK5R1",10.1800261184752,1.04788358563053e-12,3.46270285181359e-11,"+"
"313","PHLPP1",-9.91522675530075,1.04681135231855e-12,3.46270285181359e-11,"-"
"314","RLIM",-12.0090746045479,1.0611258986807e-12,3.49529464014475e-11,"-"
"315","DUSP16",-11.6137157380202,1.07883318888426e-12,3.5423402135333e-11,"-"
"316","LOC100506274",-10.9043793113748,1.09619795584337e-12,3.58796691686328e-11,"-"
