"","Feature","p value","adjusted p value"
"1109","EP300-AS1",3.25692215916569e-14,1.60122996692426e-12
"393","CSNK2B",3.30451570473357e-14,1.62126518954599e-12
"633","ACSL5",3.51067825956227e-14,1.71885418836461e-12
"602","MAP3K8",3.53469360613793e-14,1.72704400793094e-12
"262","FGFBP2",3.74553071552418e-14,1.82629303221762e-12
"195","RPL15",4.00677180329581e-14,1.94966060416224e-12
"663","CPT1A",4.4687326183905e-14,2.16999091922131e-12
"993","ADAMTSL5",4.61189150126781e-14,2.23492828027696e-12
"402","PIM1",4.70107211243614e-14,2.27349603772243e-12
"139","UNC50",5.63212085547944e-14,2.71821523242966e-12
"922","SLFN5",7.31496022751427e-14,3.52322383153264e-12
"729","NDUFA12",8.19197941693838e-14,3.93763359519652e-12
"169","STK17B",8.41996436872065e-14,4.03902622764318e-12
"878","ZNF764",1.00626451603264e-13,4.81726267402534e-12
"977","RNF125",1.01614158305189e-13,4.85177881147093e-12
"494","LRGUK",1.01756934181586e-13,4.85177881147093e-12
"951","ICAM2",1.08659287283254e-13,5.17048018223147e-12
"100","CEP170",1.23716505029678e-13,5.86342003937655e-12
"468","DAGLB",1.23716505029678e-13,5.86342003937655e-12
"232","FAIM",1.24231028470733e-13,5.87605325682827e-12
"58","TRIM33",1.29630256804062e-13,6.11921951292005e-12
"566","ANP32B",1.3330258114456e-13,6.28006215781834e-12
"959","RHBDF2",1.39480985227445e-13,6.55809703756896e-12
"903","ITGAE",1.42292295010338e-13,6.67703072249502e-12
"879","PYCARD-AS1",1.47573313054557e-13,6.91115573014592e-12
"1137","UTP14A",1.49862540648001e-13,7.00452194425185e-12
"338","CAMK4",1.58294037739862e-13,7.38404293764075e-12
"1070","TOX2",1.7775377218929e-13,8.27550322115837e-12
"403","FOXP4",2.24962683774738e-13,1.0452824936098e-11
"433","L3MBTL3",2.60178753904048e-13,1.20654714897539e-11
"766","GPR183",2.73394259829264e-13,1.26535620608868e-11
"763","SPRY2",2.79960022536043e-13,1.29321884094281e-11
"1005","ZNF846",3.30082262663217e-13,1.52178198021989e-11
"2","PUSL1",3.9853548698598e-13,1.83380493885568e-11
"1078","DIDO1",4.14779366516894e-13,1.90485012564939e-11
"416","MYO6",5.14135765661153e-13,2.35657161293469e-11
"191","ANKRD28",5.39449559120778e-13,2.46782552171527e-11
"83","NR5A2",5.40697340755912e-13,2.46876780036471e-11
"381","MIR4639",5.7570352817718e-13,2.62354740523358e-11
"968","GAPLINC",7.89669125850252e-13,3.59170619487014e-11
"490","PVRIG",8.08435305260458e-13,3.67001751508756e-11
"31","KDM4A",1.12977637887942e-12,5.11064278124046e-11
"243","PLD1",1.13009107370975e-12,5.11064278124046e-11
"116","SOS1",1.16477930508852e-12,5.24955469030447e-11
"99","LOC101927851",1.16523853951983e-12,5.24955469030447e-11
"89","TATDN3",1.32538682274765e-12,5.94842642777482e-11
"350","TAF7",1.32538682274765e-12,5.94842642777482e-11
"36","JUN",1.35129064952365e-12,6.05322013643894e-11
"1103","RNF215",1.44177236215732e-12,6.4463546539702e-11
"1060","LOC101929526",1.60490915187008e-12,7.16224711334563e-11
"616","KCNMA1-AS3",1.76087076041964e-12,7.84348767098951e-11
"698","AMN1",1.80047272221203e-12,8.00484091899783e-11
"887","VAC14-AS1",2.29207488839434e-12,1.01714042378803e-10
"353","ARHGAP26",2.59704015282601e-12,1.15031888787884e-10
"280","CXXC4",2.9689380534622e-12,1.31259188531518e-10
"561","LINC00484",3.43450000050343e-12,1.51559304491489e-10
"1041","DMPK",3.53461228531036e-12,1.5568718833643e-10
"295","FNIP2",3.5932267382763e-12,1.57975313575016e-10
"939","OSBPL7",3.71781946778249e-12,1.63150310977855e-10
"378","LINC01108",3.92572137406022e-12,1.71955303883743e-10
"842","PSTPIP1",3.99190058829586e-12,1.74531491219275e-10
"753","VWA8-AS1",4.09845838635354e-12,1.78860346927108e-10
"299","IRF2",4.38417093516362e-12,1.90977387225317e-10
"649","PRR5L",4.49462795619985e-12,1.95429722345079e-10
"656","RNASEH2C",6.81927975332796e-12,2.95964235008448e-10
"177","CUL3",7.16317185980152e-12,3.10321176529647e-10
"507","FAM167A",7.52429494745559e-12,3.25370834616524e-10
"1136","RNF113A",7.83215548610831e-12,3.38066645818413e-10
"419","FUT9",7.86859307144871e-12,3.39021909116582e-10
"591","LOC399715",7.92850565933562e-12,3.409833005613e-10
"988","CTDP1",1.02320204478141e-11,4.39253964767844e-10
"1066","GGT7",1.06401494930185e-11,4.55550095408762e-10
"405","MRPS10",1.06500718595794e-11,4.55550095408762e-10
"331","ARRDC3",1.39866150393923e-11,5.97190660519783e-10
"352","ARAP3",1.40732851350363e-11,5.99810499721143e-10
"458","AGPAT4",1.55223506021542e-11,6.60382661075849e-10
"285","TNIP3",1.78928238185993e-11,7.59867824425356e-10
"202","CELSR3",2.58132224479265e-11,1.09426821529251e-09
"606","SGMS1-AS1",2.60859799050663e-11,1.10385618894707e-09
"967","LPIN2",2.7287406571657e-11,1.15263756422202e-09
"388","BTN3A2",2.85622827429304e-11,1.20434237394879e-09
"358","ADRB2",2.97818268349739e-11,1.25353454797225e-09
"895","BANP",3.29218343018374e-11,1.38324238909688e-09
"1133","RTL5",3.61891721029212e-11,1.51783152446535e-09
"912","RPL26",3.68282269098305e-11,1.54190546480963e-09
"1107","IL2RB",4.17975682281438e-11,1.74687297055084e-09
"119","FBXO11",4.2267813011694e-11,1.76341613545443e-09
"444","MIR4465",4.25304585289625e-11,1.77125531768159e-09
"182","ANKMY1",4.48689919760967e-11,1.86536930325888e-09
"598","ST8SIA6",4.75089969286096e-11,1.97166497411079e-09
"1061","RALGAPA2",6.88891166953965e-11,2.85396048659233e-09
"601","MPP7",7.58355629147533e-11,3.13625712808187e-09
"368","BNIP1",7.75768955598135e-11,3.20268239386917e-09
"823","LOC283683",7.82278212337699e-11,3.2239385735246e-09
"340","ACSL6",7.88791260276774e-11,3.24513654423242e-09
"801","SYNE2",9.26677598097996e-11,3.80580226033418e-09
"745","GOLGA3",9.62488889575385e-11,3.94603792668995e-09
"471","ETV1",1.01852545883868e-10,4.16856611366153e-09
"1000","TRIP10",1.10642078614421e-10,4.52049196021713e-09
"84","LGR6",1.27316829793825e-10,5.19281741071303e-09
"1093","LINC00334",1.31113198728198e-10,5.33846988017542e-09
"383","E2F3",1.36697610633927e-10,5.55630065041537e-09
"553","NFX1",1.44783191034776e-10,5.87487547594363e-09
"820","RCOR1",1.47438429499687e-10,5.9723905365027e-09
"15","RAP1GAP",1.5188745463426e-10,6.14211094277824e-09
"62","RNVU1-1",1.57969436613311e-10,6.37717502457519e-09
"194","KAT2B",1.63361693758406e-10,6.58364295406963e-09
"90","LYPLAL1-DT",1.71949916282488e-10,6.91799179311736e-09
"52","GPR88",2.00950084151345e-10,8.07104092226175e-09
"111","YPEL5",2.07896503008983e-10,8.33591105212161e-09
"737","ZCCHC8",2.22112218939726e-10,8.89086698009239e-09
"611","DNAJB12",2.38390644134938e-10,9.52637958527086e-09
"760","DLEU2",2.40311228581977e-10,9.5869615887325e-09
"231","ACAD11",2.71260586332356e-10,1.08034657383493e-08
"812","ITPK1-AS1",2.81150828305062e-10,1.11785758025924e-08
"830","SHC4",2.87297150216696e-10,1.14038200480486e-08
"293","FBXW7",3.05707733936162e-10,1.21143079784034e-08
"1114","RTL6",3.10008350394192e-10,1.22642201657615e-08
"946","TOB1-AS1",3.57670746384133e-10,1.41262061284413e-08
"854","LINC01578",3.64387636442062e-10,1.43675437949543e-08
"106","ASXL2",4.10104016433378e-10,1.61432473046873e-08
"882","MIR3935",4.32365948962071e-10,1.69913364718975e-08
"374","CDYL",4.38837581797947e-10,1.7217109562692e-08
"136","ANKRD23",5.14756495072393e-10,2.0129017596915e-08
"387","HIST1H4E",5.14756495072393e-10,2.0129017596915e-08
"521","PDE7A",5.24506873528997e-10,2.04765063954146e-08
"1083","C21orf62-AS1",5.35750026019612e-10,2.08810334976756e-08
"442","PERP",5.61795109447374e-10,2.18601949237675e-08
"808","CCDC88C",5.88181921201421e-10,2.28494212896887e-08
"1116","KIAA0930",6.43075106065011e-10,2.49409996537194e-08
"810","RIN3",7.82862831193534e-10,3.03129093313614e-08
"567","NANS",9.37905303533686e-10,3.62570015951676e-08
"900","RPA1",9.40653597424573e-10,3.6304020029593e-08
"142","PDCL3",1.00440538515282e-09,3.86386272921531e-08
"706","TROAP",1.00440538515282e-09,3.86386272921531e-08
"12","LOC105376805",1.01324560083232e-09,3.89155283677851e-08
"552","C9orf72",1.0788886896265e-09,4.13696201910664e-08
"336","PAM",1.13317019053669e-09,4.33808303798835e-08
"69","PRCC",1.33076214297665e-09,5.08630169388993e-08
"435","TAAR2",1.39818529620982e-09,5.33539403611661e-08
"637","PPP2R2D",1.57364634997407e-09,5.99528899603467e-08
"877","SEPHS2",1.68871575743222e-09,6.42335430238703e-08
"893","KLHDC4",1.7209702328304e-09,6.53554993708045e-08
"141","LONRF2",1.99680594980444e-09,7.57092969480252e-08
"211","KBTBD8",2.33156313755204e-09,8.82604659274291e-08
"475","LOC100506725",2.3502688627881e-09,8.88266686467137e-08
"684","ADAMTS8",2.613441138844e-09,9.86157876866023e-08
"645","MIR6124",2.62437323538105e-09,9.88708625736482e-08
"715","MIR1228",2.70522959732378e-09,1.01755278996479e-07
"779","IRF9",2.84589256719371e-09,1.06876570784135e-07
"920","TMIGD1",2.94289200570335e-09,1.10344480789798e-07
"776","CHD8",3.04713746126962e-09,1.14072695765729e-07
"762","INTS6-AS1",3.11117041514731e-09,1.16103000516135e-07
"997","EEF2",3.11117041514731e-09,1.16103000516135e-07
"688","DCP1B",3.3013691074199e-09,1.23007144242971e-07
"239","TIPARP",3.53055346936308e-09,1.31339914542381e-07
"872","IL21R",3.59558374326204e-09,1.33549448219562e-07
"233","GRK7",3.70059447167188e-09,1.3723472174524e-07
"207","TEX264",3.7066841542396e-09,1.37245772504712e-07
"517","MIR3148",3.74471710023325e-09,1.38437692861509e-07
"59","LINC01762",3.97745420211416e-09,1.46812667021027e-07
"707","TMBIM6",4.1311588614491e-09,1.52248944851881e-07
"1094","PRMT2",5.1381771251006e-09,1.89067365424703e-07
"161","HNRNPA3",5.52470877062326e-09,2.02975230600712e-07
"487","SGCE",5.58143425688883e-09,2.04741869327391e-07
"150","TFCP2L1",5.66584967437369e-09,2.07517217517208e-07
"273","SCD5",6.07554832779901e-09,2.22179427042983e-07
"662","ANKRD13D",6.09525903273220e-09,2.2255678474369e-07
"409","MRPL2",6.21430156429899e-09,2.26554314106451e-07
"608","HKDC1",6.36681477876705e-09,2.31757925979175e-07
"709","KRT71",6.91536110884704e-09,2.5133943588397e-07
"146","NCK2",7.51628891682817e-09,2.72761865944988e-07
"37","LINC01358",8.02424102027134e-09,2.90749907427171e-07
"848","STARD5",8.3166481762267e-09,3.00884903560373e-07
"218","CD96",8.87404111521680e-09,3.20561207785507e-07
"39","USP33",9.13953669524838e-09,3.29649316693e-07
"364","FNDC9",9.33063455079829e-09,3.36030466489768e-07
"6","LINC01714",1.00100300171864e-08,3.59950957992816e-07
"536","MIR5194",1.01081642675773e-08,3.62929043407242e-07
"167","NABP1",1.06200056161702e-08,3.80729611325847e-07
"1121","SBF1",1.1283295709483e-08,4.03897671340814e-07
"599","SPAG6",1.17330982909192e-08,4.19365354750999e-07
"704","FKBP11",1.19395102122133e-08,4.26100261293401e-07
"365","LSM11",1.21813030293758e-08,4.34075696070853e-07
"74","MIR557",1.34940272323503e-08,4.80132077064572e-07
"101","ADSS",1.37793539963264e-08,4.89549252849994e-07
"930","SMARCE1",1.38109513486837e-08,4.89937296571493e-07
"840","ARID3B",1.4919107746491e-08,5.28457543002386e-07
"216","HHLA2",1.55991449131595e-08,5.51720801503195e-07
"835","MNS1",1.65233246291514e-08,5.8266848770387e-07
"1009","MIR1238",1.65233246291514e-08,5.8266848770387e-07
"665","LINC01537",1.65521978305878e-08,5.82819364028883e-07
"345","CDC25C",1.71643896415209e-08,6.03478547974957e-07
"1112","CCDC134",1.7485521245799e-08,6.13858365869184e-07
"859","CCNF",1.75551694670507e-08,6.15391791214053e-07
"143","RPL31",1.90072140826598e-08,6.65308644190234e-07
"463","CHST12",1.95289043240421e-08,6.82561129449594e-07
"77","SUCO",2.09440494791858e-08,7.30944242280216e-07
"1022","LSM14A",2.11946473594241e-08,7.38602291876871e-07
"513","PBK",2.29028654277729e-08,7.9695918067832e-07
"94","MRPL55",2.30380161172634e-08,8.00486609869194e-07
"134","THNSL2",2.36277765303425e-08,8.19776603864608e-07
"70","SH2D2A",2.45529578467051e-08,8.50630763294402e-07
"394","HLA-DOA",2.50940729293159e-08,8.65581144404656e-07
"889","CFDP1",2.50940729293159e-08,8.65581144404656e-07
"1010","LINC01842",2.50940729293159e-08,8.65581144404656e-07
"1052","ZNF324",2.57310396416615e-08,8.86262276727401e-07
"1023","GPI",2.60697765683783e-08,8.96626263194283e-07
"160","WIPF1",2.65064214702673e-08,9.1032270953757e-07
"769","ING1",2.78204664355559e-08,9.51315430192451e-07
"1015","MPV17L2",2.78204664355559e-08,9.51315430192451e-07
"1072","YWHAB",2.78204664355559e-08,9.51315430192451e-07
"258","S100P",3.14242114218247e-08,1.07299645254032e-06
"897","ZFPM1",3.25650637987212e-08,1.11035153501913e-06
"65","SHC1",3.48749838905985e-08,1.18575862396977e-06
"137","SEMA4C",3.48767253621526e-08,1.18575862396977e-06
"733","HECTD4",3.54096711027103e-08,1.20215326091823e-06
"124","LINC02245",3.64862542037859e-08,1.23693099551805e-06
"957","KIF19",3.90517567226137e-08,1.32201354150825e-06
"223","CD200R1L",4.97297660174673e-08,1.68109310316109e-06
"610","SPOCK2",5.05976017896125e-08,1.70799340400064e-06
"165","STAT1",5.06697593096292e-08,1.70799613991505e-06
"664","FADD",5.14021977089157e-08,1.73022426009684e-06
"495","LUZP6",5.53336038951022e-08,1.85991547730814e-06
"1002","RAB11B-AS1",5.68471962561467e-08,1.90808499954944e-06
"526","PABPC1",5.87172044116431e-08,1.96806448789633e-06
"326","F2R",5.90245787623232e-08,1.97557265950674e-06
"214","CLDND1",5.92863438916951e-08,1.98153524852116e-06
"632","SMNDC1",6.36943448988341e-08,2.12586604375728e-06
"636","FAM53B-AS1",6.93966097521558e-08,2.31292751237248e-06
"954","SLC16A6",7.16370962586685e-08,2.38424757028324e-06
"865","CARHSP1",7.19451804107198e-08,2.39114297362248e-06
"748","SHISA2",7.51788093906558e-08,2.49511519065878e-06
