"","Feature","p value","adjusted p value"
"7",NA,0,0
"12","TNFRSF1B",0,0
"20","ID3",0,0
"21","RPL11",0,0
"22","NIPAL3",0,0
"68","LOC100996251",0,0
"110","DUSP12",0,0
"123","CSRP1",0,0
"127","SLC41A1",0,0
"159","ADGRF3",0,0
"222","SP140L",0,0
"238","TSEN2",0,0
"259","MST1R",0,0
"260","MIR5787",0,0
"272","SLC25A26",0,0
"282","ABTB1",0,0
"307","LETM1",0,0
"399","PPP1R11",0,0
"413","MAPK14",0,0
"417","MTCH1",0,0
"423","CCND3",0,0
"447","SUMO4",0,0
"458","LOC102723672",0,0
"498","EFCAB10",0,0
"511","ZNF862",0,0
"543","DDHD2",0,0
"573","PARP10",0,0
"605","PSMD5",0,0
"614","MIR3960",0,0
"617","DNM1",0,0
"620","PHYHD1",0,0
"678","ACTR1A",0,0
"687","CCDC186",0,0
"717","ARHGAP1",0,0
"791","DDX23",0,0
"807","RASSF3",0,0
"821","PXN-AS1",0,0
"857","SUGT1",0,0
"905","ZDHHC22",0,0
"915","YY1",0,0
"917","HSP90AA1",0,0
"932","NUSAP1",0,0
"955","RNU5A-1",0,0
"959","C15orf61",0,0
"1001","ARMC5",0,0
"1016","VAC14",0,0
"1026","SNAI3-AS1",0,0
"1036","ZZEF1",0,0
"1041","PER1",0,0
"1050","GID4",0,0
"1055","TMEM11",0,0
"1057","SPAG5",0,0
"1092","PHB",0,0
"1099","DYNLL2",0,0
"1133","TWSG1",0,0
"1137","CEP192",0,0
"1143","SMAD2",0,0
"1174","MIR5684",0,0
"1180","TPM4",0,0
"1182","CPAMD8",0,0
"1211","BBC3",0,0
"1215","LIG1",0,0
"1222","AP2A1",0,0
"1225","JOSD2",0,0
"1243","PLAGL2",0,0
"1248","RALY",0,0
"1259","CSE1L",0,0
"1278","ITSN1",0,0
"1289","PKNOX1",0,0
"1295","HDHD5-AS1",0,0
"1361","GLA",0,0
"431","ABCC10",1.48219693752374e-323,4.8764279244531e-321
"180","C2orf42",6.94448136338624e-314,2.25429280641324e-311
"1273","TIAM1",1.33113777543735e-312,4.26269890061336e-310
"815","ARPC3",2.67484312985386e-312,8.45143435308625e-310
"682","CFAP58",1.6589208355855e-309,5.17255882116705e-307
"183","DGUOK",4.56777478434225e-295,1.40574752031894e-292
"1097","COIL",1.81407401146066e-294,5.51129639097221e-292
"460","MICALL2",1.41632535021538e-293,4.24843820557645e-291
"1235","PSMF1",1.29154309949649e-279,3.82571210359605e-277
"1065","C17orf75",2.27745997196701e-273,6.66283567354349e-271
"37","CLSPN",2.73803153799171e-266,7.91257723851092e-264
"1010","CMTM3",2.23100454061628e-265,6.36965236132336e-263
"1183","DDA1",1.11470618069739e-261,3.1446657576174e-259
"1107","SNHG25",1.33999681617218e-258,3.7357534768038e-256
"761","SLC37A4",1.05900266943046e-250,2.91804491366205e-248
"32","TINAGL1",8.53017882983561e-243,2.32344422678867e-240
"1193","C19orf12",1.24928867811569e-242,3.36413565969404e-240
"817","VSIG10",4.80643944558447e-240,1.27975500609006e-237
"91","SLC27A3",3.43038817000661e-237,9.03221205162739e-235
"636","MAN1B1",7.73712010137507e-233,2.01479708837676e-230
"746","FAM86C1",2.46717151265107e-224,6.35484384079265e-222
"86","MRPS21",2.40789295123206e-223,6.13546658767162e-221
"793","RACGAP1",2.45755752333921e-220,6.19539793942226e-218
"240","WNT7A",4.80316699887282e-220,1.19811208812936e-217
"227","HDAC4",7.4064065646741e-215,1.82822517044877e-212
"783","CD69",7.79584423131991e-206,1.90451670875864e-203
"167","HNRNPLL",3.97782510675186e-204,9.61862464843866e-202
"263","DCAF1",8.2970087935834e-200,1.98600219577319e-197
"160","MAPRE3",4.27129922409671e-198,1.0121697771342e-195
"306","SLBP",1.50949106293108e-197,3.54162472458196e-195
"1206","PPM1N",1.03510812317009e-195,2.40479972497662e-193
"15","CPLANE2",7.65755759506822e-194,1.76175866340128e-191
"390","TUBB2A",1.73060788937426e-193,3.9432899187021e-191
"1084","MAP3K14-AS1",1.61691819695732e-189,3.64915338221882e-187
"1301","CHEK2",9.05659918505936e-186,2.02466255555049e-183
"62","MFSD14A",2.25142955426266e-182,4.98618001377217e-180
"906","GPR68",6.3081238172741e-179,1.38410750090689e-176
"1113","GRB2",1.79010311866476e-172,3.89174987183475e-170
"323","SEPT11",4.84626433600945e-172,1.04401750882196e-169
"590","POLR1E",6.086634321902e-171,1.29941417591092e-168
"1075","HAP1",1.74228686912144e-169,3.68633678014025e-167
"1155","SLC39A3",6.12703142895788e-166,1.28488729001783e-163
"317","KLF3",1.43063594976721e-165,2.97384035979242e-163
"968","IMP3",5.46288626541789e-165,1.12568709418789e-162
"981","ZNF75A",1.28782497225056e-164,2.6308265833984e-162
"1221","PRRG2",7.75355053569721e-155,1.57039219696083e-152
"782","KLRG1",9.10965041445653e-153,1.8294185243337e-150
"475","EEPD1",5.39020953881559e-148,1.07337643227994e-145
"1172","SWSAP1",2.59071950538779e-147,5.11602334326454e-145
"292","LINC00881",7.73893316572243e-146,1.5156156961002e-143
"531","DOK2",7.9834826835535e-146,1.55069335370629e-143
"344","MND1",1.14366740723793e-142,2.20337289018839e-140
"1188","KLHL26",2.16070681792222e-141,4.12921527937927e-139
"58","GTF2B",1.55756389731526e-138,2.95276733397438e-136
"578","GLDC",4.31674220587511e-138,8.11855873433512e-136
"920","LINC02298",1.17930838864363e-132,2.20047802249512e-130
"989","RMI2",4.20826616127119e-131,7.79088150184713e-129
"565","ST3GAL1",6.08086755831773e-126,1.11704122891051e-123
"9","TNFRSF25",3.36643047534997e-124,6.13648484418217e-122
"348","TPPP",3.43072677488846e-123,6.20594903698716e-121
"596","ROR2",6.36860225569155e-121,1.14330884585699e-118
"1162","KHSRP",8.92221109566024e-118,1.58969651378843e-115
"446","MIR3145",3.23699712892354e-117,5.72441201224635e-115
"554","PDP1",6.03219998639629e-115,1.05885217094543e-112
"772","CCND2",1.82549696801874e-114,3.18079423905441e-112
"676","LINC01514",3.41279437921504e-109,5.90313783972692e-107
"455","WTAP",3.51920359080657e-105,6.04308460082198e-103
"584","MYORG",3.74564244924231e-101,6.38564669925863e-99
"884","LINC01599",8.20908071183672e-101,1.38950418305996e-98
"432","MCM3",5.26474653642986e-99,8.84813465771478e-97
"1308","FBXO7",5.4146087753892e-99,9.03591437678858e-97
"649","RSU1",1.06267333143353e-98,1.76099090454408e-96
"960","LOC101929076",1.34457810252225e-98,2.21267133996318e-96
"360","ERAP1",1.28470442813255e-96,2.09956143679013e-94
"13","MIR4632",8.43930670036499e-96,1.3697688416339e-93
"561","MIR1205",2.67846005912365e-95,4.31778694020769e-93
"164","YPEL5",9.60995548291867e-94,1.53869672350489e-91
"205","ACVR2A",2.662931617917e-93,4.23513359394492e-91
"1160","FEM1A",1.844087993108e-92,2.91329021151202e-90
"30","TMEM222",7.52067106100045e-91,1.18024729889091e-88
"1088","TBKBP1",5.58736387315825e-88,8.71077379619941e-86
"50","EFCAB14",5.14446306115403e-87,7.96786543530503e-85
"1037","MYBBP1A",6.45367205024211e-87,9.93069263471346e-85
"586","DNAJB5-DT",2.26123627333642e-86,3.45706554640342e-84
"656","FXYD4",5.6246176511639e-85,8.54401054356609e-83
"892","SYNE2",4.70401965765072e-80,7.10007349218784e-78
"719","PTPRJ",6.72516456491386e-80,1.00864699173901e-77
"987","USP7",3.74691615389999e-77,5.58431899993509e-75
"202","MIR3679",4.88756016035633e-75,7.23878206999775e-73
"1019","GLG1",6.4180942609842e-75,9.44655774549954e-73
"366","TCF7",1.30180267836565e-74,1.90424802896487e-72
"1082","ASB16-AS1",1.74821719910871e-73,2.54156459921958e-71
"5","CALML6",7.07314801832954e-69,1.02202675969729e-66
"715","LOC100507144",7.28457341085395e-69,1.04619718858792e-66
"721","YPEL4",9.21391100095813e-69,1.31531354813075e-66
"404","VWA7",1.41120338246203e-68,2.00247224875466e-66
"1142","TTC39C-AS1",6.40231682745338e-68,9.03069653929541e-66
"1307","PISD",1.17277242205508e-66,1.64444899913841e-64
"1074","EIF1",7.39923656487957e-65,1.03141005222324e-62
"1103","MIR21",5.90846384129308e-64,8.18788699690772e-62
"116","DCAF6",9.13604517983245e-64,1.25870268968889e-61
"997","PAGR1",5.15896503795712e-63,7.06658927771502e-61
"998","SEPT1",4.37911297861393e-62,5.96389886518473e-60
"504","MIR29B1",6.83351919061084e-62,9.25336595770886e-60
"1280","CBR3-AS1",1.1002985774136e-61,1.48146451073694e-59
"494","ARPC1A",1.4977123203588e-61,2.00380775223468e-59
"56","IL23R",1.50516006202377e-61,2.00380775223468e-59
"727","CD6",2.20918855650031e-61,2.92464476108312e-59
"949","USP3",4.31109909902534e-61,5.67556196386685e-59
"693","C10orf143",4.8274865946137e-60,6.3202734714122e-58
"963","TLE3",6.95890875441764e-60,9.06072861282609e-58
"924","FAM30A",7.25427909128356e-60,9.39369681017195e-58
"38","SH3D21",9.37503802220761e-59,1.20739280441442e-56
"860","CLN5",2.16339669135246e-58,2.77113575107996e-56
"29","MIR1976",1.12562856321878e-57,1.43408710013954e-55
"827","SPPL3",4.60272022975188e-56,5.83265568365937e-54
"1067","PEX12",1.2409264147693e-54,1.56416134312702e-52
"247","RPSA",1.40295403947019e-54,1.75903713615476e-52
"97","PEAR1",7.17279042429349e-54,8.94597972023593e-52
"835","NCOR2",8.94918596199113e-54,1.11030816618484e-51
"410","DEF6",2.76463547928497e-52,3.41216494544875e-50
"1089","NFE2L1",3.07149919222617e-52,3.77125991493179e-50
"665","ANXA7",8.03538379022993e-52,9.81517988026179e-50
"55","USP1",1.54529958010495e-51,1.87789559742293e-49
"173","PPP4R3B",4.24309041989318e-51,5.13002620817391e-49
"1186","MIR3188",5.39599083926486e-51,6.49080177249033e-49
"278","ATG3",6.11170736262254e-51,7.31460249353871e-49
"1042","RPL26",8.28322943008387e-51,9.86370290475867e-49
"245","ITGA9",3.11288672409982e-50,3.68830383504967e-48
"200","MAP3K2",1.30648292649808e-49,1.54028487110572e-47
"224","LINC01907",2.71675827424111e-49,3.18708023884612e-47
"879","ARHGAP5",4.92608992031788e-49,5.75042132225482e-47
"569","LY6E-DT",7.1118762359283e-49,8.2612809393526e-47
"283","SEC61A1",3.1892517918279e-48,3.68661949809491e-46
"1093","TMEM92",4.7522369276335e-48,5.46668730456947e-46
"1060","ERAL1",8.11983983221388e-48,9.29545142531268e-46
"134","BROX",6.87311462508147e-47,7.83039409954594e-45
"930","CHAC1",6.97598928224015e-47,7.90957024025095e-45
"409","SPDEF",8.4430202400438e-47,9.52734526801514e-45
"448","ZC3H12D",2.16794580474013e-46,2.4347778073425e-44
"1177","RASAL3",5.46028944454239e-46,6.10341881921326e-44
"1112","FDXR",6.82938105179912e-46,7.59792689129031e-44
"300","DNAJB11",1.00356925799241e-45,1.11128881806758e-43
"984","CORO7",1.36985800605789e-45,1.50983837997925e-43
"185","INO80B",1.5841621091845e-45,1.73795784728449e-43
"623","C9orf78",1.67533321265967e-45,1.82951019080166e-43
"1237","SNORD17",2.32262244518195e-45,2.52473321483838e-43
"393","PAK1IP1",4.47846725534354e-45,4.84594696574775e-43
"773","LTBR",5.55556617387787e-45,5.98410234647199e-43
"199","GYPC",1.0301941300859e-44,1.10463847514233e-42
"59","GBP5",1.46298876598614e-44,1.56164165709791e-42
"839","ZDHHC20",1.64403858896163e-44,1.74703060280824e-42
"653","CREM",1.9627515156875e-44,2.07639833335922e-42
"1200","NFKBIB",3.68896399887469e-44,3.88521688361482e-42
"1339","ADM2",4.45174306365761e-44,4.66782988404843e-42
"880","SRP54",4.70557876559581e-44,4.91225110168828e-42
"488","GTF2I",5.31657494900004e-44,5.52574020028307e-42
"229","KIF1A",2.82586225509067e-43,2.92421213357571e-41
"1140","ABHD3",4.65467229612941e-43,4.79572910440777e-41
"633","NOTCH1",7.73142965314034e-43,7.93124192599423e-41
"722","OR5B21",9.48965874174527e-43,9.69295013806628e-41
"405","ATF6B",1.07993605068855e-42,1.0983366778183e-40
"1025","BANP",2.078093994865e-42,2.10446980326136e-40
"993","POLR3E",3.98061699752383e-42,4.0139864251201e-40
"265","ABHD14A-ACY1",4.40706549856661e-42,4.42517928472597e-40
"979","SOX8",4.6873532398789e-42,4.68675990402575e-40
"162","CCDC121",4.4105379851577e-41,4.39145036278496e-39
"1013","PLA2G15",7.06356726209771e-41,7.00357127238199e-39
"226","ARL4C",8.0453319245395e-41,7.94375960899219e-39
"591","SLC25A51",1.16312000484394e-40,1.14367032177539e-38
"139","ITPKB",1.51236466998598e-40,1.4809299828371e-38
"703","ZNF195",2.60476734105541e-40,2.54013052185144e-38
"757","CD3E",2.79512754945791e-40,2.71459580079935e-38
"334","HADH",6.12517618121901e-40,5.92442040678967e-38
"951","HERC1",1.58635418545246e-39,1.52812337937671e-37
"213","ATF2",3.05041943516485e-39,2.92655017631989e-37
"395","HIVEP1",3.49947383638984e-39,3.34383191536009e-37
"1293","LINC00316",4.08674992671649e-39,3.88930574351007e-37
"1147","NFATC1",5.00760921246714e-39,4.74661262031336e-37
"616","SLC25A25",5.49963073893707e-39,5.19222110042198e-37
"52","TXNDC12",5.75064675968592e-39,5.40766175651894e-37
"740","KLC2",6.3189765302418e-39,5.91347885963628e-37
"328","AFF1",6.33845478477283e-39,5.91347885963628e-37
"909","DDX24",1.89142498326531e-38,1.75769011091914e-36
"210","TLK1",1.95318617881674e-38,1.80799425310235e-36
"731","MTA2",1.98570694120617e-38,1.83094542357053e-36
"1252","ACTR5",2.22218020012692e-38,2.04104667451193e-36
"467","NDUFA4",2.34849616442894e-38,2.1487379771611e-36
"1291","UBE2G2",8.40288059266358e-38,7.65857928478265e-36
"597","SUSD3",8.56490352680367e-38,7.77634171933588e-36
"80","ANKRD34A",2.59713028769796e-37,2.34901513082361e-35
"589","CLTA",3.47625726978266e-37,3.13220032403193e-35
"1262","BCAS4",1.53358033011006e-36,1.37656261676583e-34
"995","KDM8",1.73912052803483e-36,1.55516751520156e-34
"1317","GTPBP1",2.61897205925615e-36,2.33314965745086e-34
"843","MTIF3",2.84289832254646e-36,2.52315211795444e-34
"698","PTDSS2",5.18916636737848e-36,4.58834609730477e-34
"1228","ZNF805",5.56226157556608e-36,4.89995957457953e-34
"407","HCG25",9.02064495671862e-36,7.91711939034671e-34
"668","COMTD1",1.36790186297268e-35,1.19613175080678e-33
"901","FOS",4.17062265517795e-35,3.63350165660853e-33
"1227","ZNF444",6.23722872302144e-35,5.41405161353257e-33
"1002","ZNF720",8.2023928290408e-35,7.09387236751021e-33
"1178","CYP4F22",1.52950592162936e-34,1.3179891572673e-32
"217","ANKRD44-IT1",1.74934199086502e-34,1.50196221585248e-32
"209","GORASP2",2.78457091532513e-34,2.38216523395161e-32
"742","RBM14",4.20509811805031e-34,3.58446798933231e-32
"1288","WDR4",4.43834770587873e-34,3.7697320998641e-32
"1344","CA5B",7.16414446304284e-34,6.0631689764545e-32
"195","GCC2",1.884902271907e-33,1.58955619705979e-31
"1220","MIR150",2.81322554784733e-33,2.36400729813256e-31
"635","PHPT1",5.13354277498347e-33,4.29857113564606e-31
"1201","SUPT5H",6.59727721043582e-33,5.50477739632738e-31
"615","DPM2",1.1802112322361e-32,9.81314581413995e-31
"854","LCP1",1.45600409604916e-32,1.20639612112157e-30
"416","PI16",1.81411636202977e-32,1.49787858644667e-30
"151","KLF11",2.17138525106249e-32,1.78664292688986e-30
"1083","ATXN7L3",3.0301432533818e-32,2.48461261852555e-30
"660","TSPAN15",4.34471971719277e-32,3.55023528063162e-30
"19","ECE1",7.13956369418305e-32,5.81396016704659e-30
"104","LY9",7.2183506143534e-32,5.85798816809358e-30
"1138","LDLRAD4",1.18752953864456e-31,9.6043984564028e-30
"800","PRR13",1.99574176376881e-31,1.60860859102141e-29
"138","TMEM63A",3.26147610936172e-31,2.61990506317101e-29
"1250","RBL1",4.31421173076369e-31,3.45384714134822e-29
"864","CLYBL-AS1",6.34125437487718e-31,5.05955235425806e-29
"914","BCL11B",6.44194318833293e-31,5.12264187026595e-29
"297","PSMD2",1.08072203424042e-30,8.5651739282258e-29
"1364","TSC22D3",2.64563319926909e-30,2.08978566410265e-28
"1286","ABCG1",2.83859507674461e-30,2.23475706091751e-28
"1068","GGNBP2",6.94626956065193e-30,5.45052151585327e-28
"664","MICU1",7.15756268363852e-30,5.59778095426343e-28
"583","UBAP1",8.577259189772e-30,6.68602996776405e-28
"1153","POLR2E",1.60370802320017e-29,1.24600226314014e-27
"692","FAM53B-AS1",1.85990961914429e-29,1.44033589035498e-27
"548","ASPH",2.05620597840435e-29,1.58716329219048e-27
"362","TNFAIP8",3.3585618760372e-29,2.58402080443031e-27
"100","PIGM",6.47962614475615e-29,4.96918125411931e-27
"1129","FASN",1.09023631938057e-28,8.33397743882626e-27
"950","USP3-AS1",1.14806015892241e-28,8.74777542957697e-27
"1020","ZNRF1",1.40879991063397e-28,1.07001062443247e-26
"521","UBE3C",1.53130115786764e-28,1.15933685424887e-26
"1005","BRD7",2.69905715638667e-28,2.03692858072914e-26
"207","ARL6IP6",3.68986813925903e-28,2.77583508876258e-26
"1271","DNAJC5",4.33396341763334e-28,3.25006111100181e-26
"75","NBPF15",7.79438773299463e-28,5.8266121800875e-26
"140","GUK1",9.35630109064729e-28,6.95035319577019e-26
"875","PSME1",9.35630109064729e-28,6.95035319577019e-26
"500","HILPDA",1.01207929278569e-27,7.49476343785699e-26
"606","PHF19",1.40150472649305e-27,1.03462484435221e-25
"16","ATP13A2",1.83999520182702e-27,1.35277822823194e-25
"182","ACTG2",1.84389318360517e-27,1.35277822823194e-25
"489","GTF2IRD2",2.20545260810125e-27,1.61304353253628e-25
"1132","GAPLINC",3.31296474205836e-27,2.4156100151556e-25
"891","HIF1A",3.66075670440673e-27,2.66101078602228e-25
"982","TFAP4",4.20709668209346e-27,3.04879419191341e-25
"1341","PRKX",5.45621553139051e-27,3.94194937339515e-25
"744","RPS6KB2",5.55005963560919e-27,3.99756119103438e-25
"1151","R3HDM4",6.49350170473949e-27,4.66292454233975e-25
"1035","RAP1GAP2",7.57604188999586e-27,5.423850896291e-25
"1192","ZNF681",1.10571325758669e-26,7.89219489910598e-25
"1156","ZNF555",2.83616655829201e-26,2.01827744540077e-24
"368","EGR1",3.05450975358632e-26,2.16714723445314e-24
"672","SNCG",3.15510967786441e-26,2.23183982198069e-24
"777","C12orf57",3.24669770315668e-26,2.28979153189595e-24
"1254","TOMM34",4.75882967570345e-26,3.34629041024168e-24
"1122","CYTH1",5.33613332084484e-26,3.74113465396628e-24
"89","TUFT1",7.51031516950976e-26,5.24990969238563e-24
"526","DLGAP2",7.77851477433367e-26,5.42139601786426e-24
"812","CRY1",1.34689573041071e-25,9.35993786614155e-24
"560","ZNF572",1.3938572052469e-25,9.65796321425022e-24
"1320","CBX7",1.49265487247256e-25,1.03123739104905e-23
"1197","ZNF146",1.69522219483667e-25,1.16778140555362e-23
"1108","GNA13",1.73890415753614e-25,1.19440034264156e-23
"156","DNMT3A",3.14181414816887e-25,2.15177947598722e-23
"928","RPUSD2",4.47814275803819e-25,3.05817143911328e-23
"1051","MIEF2",5.25993373309545e-25,3.58174280670009e-23
"644","CELF2-AS2",1.19025585991249e-24,8.08180318405335e-23
"98","ETV3",1.3330112352057e-24,9.02524778304843e-23
"836","LOC100130238",1.3674133713931e-24,9.23179335096935e-23
"3","ATAD3B",1.54572943313765e-24,1.04060086298474e-22
"313","AFAP1",2.37862779975165e-24,1.5967802541279e-22
"701","CD151",2.84191769431166e-24,1.90239897181083e-22
"470","NFE2L3",4.42023712514936e-24,2.95060166632857e-22
"1267","TCFL5",4.51649617836923e-24,3.00638791962965e-22
"642","PFKFB3",1.74697230521827e-23,1.1596079192369e-21
"541","DUSP4",1.77950472183802e-23,1.17790288808367e-21
"841","SPATA13-AS1",1.84025886424151e-23,1.21472463247719e-21
"976","ZNF774",1.86034339251807e-23,1.22457103812502e-21
"1205","ZNF428",2.16745191230668e-23,1.42277307384851e-21
"572","SCRIB",2.39036550003965e-23,1.5647649517801e-21
"472","KBTBD2",3.61126566209119e-23,2.35747003841804e-21
"502","TNPO3",3.77886182493981e-23,2.46010133696699e-21
"547","AP3M2",3.80375247744694e-23,2.46952116323453e-21
"1102","TRIM37",4.72467680474651e-23,3.05903459677809e-21
"1096","MMD",5.41254327451167e-23,3.49485117101099e-21
"1351","RBM10",7.84105246323599e-23,5.04916902775281e-21
"837","ZMYM2",1.01663673186338e-22,6.52879149999091e-21
"465","OCM",1.08394085816303e-22,6.94220176105118e-21
"304","DLG1-AS1",1.21512620232339e-22,7.76141391279171e-21
"302","SMCO1",1.34833364981865e-22,8.5891028225141e-21
"1331","SERHL",2.45099619630071e-22,1.55713825371951e-20
"738","MUS81",5.1579533801689e-22,3.26812891042413e-20
"114","POU2F1",5.59078257341589e-22,3.53292732379297e-20
"515","NUB1",8.746927691207e-22,5.51265812496097e-20
"318","RHOH",1.29235571040058e-21,8.12332977967177e-20
"1199","HNRNPL",2.02734270196356e-21,1.27095079387382e-19
"1152","ARHGAP45",3.59641969684471e-21,2.24866378776066e-19
"1054","SPECC1",5.03056102975803e-21,3.1370843347941e-19
"697","B4GALNT4",7.29122315279588e-21,4.53491115621533e-19
"1196","LRFN3",9.5814359480588e-21,5.94375098589396e-19
"881","KIAA0391",1.20658965865841e-20,7.46541909692644e-19
"107","USF1",2.45428014905912e-20,1.51455928886078e-18
"1078","EZH1",2.6912777841556e-20,1.65422850799085e-18
"1031","VPS9D1",2.69456979400122e-20,1.65422850799085e-18
"255","ZNF589",3.80894417004428e-20,2.33231395342479e-18
"445","TNFAIP3",5.0391506479406e-20,3.07764827072805e-18
"1028","CDH15",5.48956523984109e-20,3.34411895857363e-18
"10","VAMP3",5.65621121538789e-20,3.43680095310377e-18
"155","MIR1301",6.07801302240066e-20,3.68364896654293e-18
"408","ITPR3",6.68742182111434e-20,4.04264884936088e-18
"220","FAM117B",6.7924154963437e-20,4.09567099279534e-18
"454","TAGAP",6.95175590510906e-20,4.18111065186217e-18
"1165","PNPLA6",7.12649544604944e-20,4.27535601481098e-18
"141","IBA57",7.33838944956332e-20,4.39135895925005e-18
"771","PARP11",7.62202934761861e-20,4.54960275694001e-18
"587","CCDC107",8.07899192834487e-20,4.81024803331629e-18
"674","EXOC6",9.19011508103422e-20,5.45809917481874e-18
"24","MIR6731",1.10321607781501e-19,6.53572784899555e-18
"1246","SUN5",1.43021173591226e-19,8.45180237055185e-18
"1040","CHRNB1",1.5185032076622e-19,8.95123644576399e-18
"468","FAM126A",1.54562658002395e-19,9.08851440864207e-18
"121","LINC01686",1.80688824799025e-19,1.0598472973422e-17
"197","BUB1",1.89912372968197e-19,1.1111983956117e-17
"694","C10orf91",2.95629168294264e-19,1.725498620953e-17
"483","GRB10",3.44892175464568e-19,2.00808596608941e-17
"803","PAN2",3.7858869048805e-19,2.19350029303064e-17
"1175","CC2D1A",3.7858869048805e-19,2.19350029303064e-17
"72","TENT5C",3.95650410342717e-19,2.28676287168082e-17
"495","ARPC1B",4.11654492278873e-19,2.37347360183272e-17
"374","KCTD16",4.62169789873317e-19,2.65826153170582e-17
"1223","MED25",4.99711313202698e-19,2.86722977941025e-17
"1265","ZNF831",5.1320351038749e-19,2.93753226706578e-17
"43","KCNQ4",6.20504122418946e-19,3.543153298545e-17
"157","DTNB",7.81019761881309e-19,4.44899646569745e-17
"816","RNFT2",8.1148676869846e-19,4.61146329924398e-17
"99","DUSP23",9.1267128577395e-19,5.17406015765198e-17
"320","SRD5A3-AS1",1.60444974457498e-18,9.07413976066664e-17
"518","RBM33",1.83707721890455e-18,1.03650521086622e-16
"1210","TMEM160",2.22221156839602e-18,1.2508253571563e-16
"739","DRAP1",3.52452654746087e-18,1.97916363969621e-16
"118","MRPS14",3.70719695325789e-18,2.07681905913362e-16
"242","SLC4A7",3.86491828040192e-18,2.16007001157274e-16
"373","YIPF5",4.48575888640212e-18,2.50115360778991e-16
"994","LCMT1",5.02403109971392e-18,2.79470575046762e-16
"63","S1PR1",5.19123617038022e-18,2.88095371263466e-16
"716","TSPAN18",5.41939314228705e-18,3.00054577786861e-16
"699","RNH1",6.13138191931421e-18,3.38683816647993e-16
"753","LOC100129203",7.16815824749245e-18,3.95032199978671e-16
"315","RBPJ",8.61529493047572e-18,4.73681308509242e-16
"321","PPAT",1.95329521021957e-17,1.07146381010586e-15
"641","LOC101927964",2.00999488309761e-17,1.09833642247353e-15
"940","SHF",2.01155423620506e-17,1.09833642247353e-15
"316","RELL1",2.03959182383103e-17,1.11108522872009e-15
"1038","ACADVL",2.21345564828653e-17,1.20303345177628e-15
"706","CSNK2A3",2.23447844588745e-17,1.21168045153764e-15
"1318","APOBEC3B",2.52061646307051e-17,1.36372256450643e-15
"474","LOC101928618",2.67707611513993e-17,1.44507227108134e-15
"1347","EIF1AX",3.13312776213319e-17,1.68740292225614e-15
"1302","CCDC117",3.76914679581517e-17,2.02533949252681e-15
"1324","RBX1",3.81141434506013e-17,2.04341822929615e-15
"870","RPGRIP1",3.85037391390601e-17,2.05964583832575e-15
"1309","TXN2",3.98388782026937e-17,2.12626553326404e-15
"8","NPHP4",4.0739799883525e-17,2.16946300638178e-15
"823","COX6A1",6.94401698324571e-17,3.68951503255546e-15
"312","KIAA0232",7.37891713069281e-17,3.91181653794245e-15
"1350","LINC01281",8.0499396146723e-17,4.258022746627e-15
"1150","RNF126",9.26983737218186e-17,4.89236828972369e-15
"101","PEA15",9.42090659080071e-17,4.95004930115753e-15
"530","LOC340357",9.42090659080071e-17,4.95004930115753e-15
"826","ACADS",1.00299319212512e-16,5.25839152074975e-15
"638","ARRDC1",1.29288235671715e-16,6.76323028854885e-15
"181","SNRPG",1.53640453557677e-16,8.01942252853805e-15
"94","FAM189B",1.67785852548503e-16,8.73850845679532e-15
"211","PDK1",1.70314139910644e-16,8.85073283654064e-15
"326","LIN54",1.85627636734526e-16,9.62542255513801e-15
"319","CHIC2",1.86641538524007e-16,9.6568658043742e-15
"996","APOBR",2.03407602526712e-16,1.05014160284869e-14
"874","DHRS4",2.0786360248243e-16,1.0708138669622e-14
"178","GMCL1",2.7976523901556e-16,1.4380904271045e-14
"609","GSN",2.80836015549891e-16,1.44046992651207e-14
"277","ZBED2",2.90940963397046e-16,1.48907732389196e-14
"1030","SPATA2L",3.10332982174577e-16,1.58490531866184e-14
"310","CFAP99",3.30464617345909e-16,1.68409033059054e-14
"83","RNVU1-7",3.43927283717204e-16,1.7489366614263e-14
"339","RAB33B",3.63693127157242e-16,1.84548951482766e-14
"820","RAB35",3.67532898536655e-16,1.86098869585964e-14
"198","ZC3H8",3.68939815630186e-16,1.86412938400608e-14
"741","CNIH2",5.66445135854739e-16,2.85596816688293e-14
"796","GRASP",5.84345359112932e-16,2.93996432588092e-14
"322","POLR2B",6.35689833878866e-16,3.19151313420074e-14
"534","CCAR2",6.42979789274845e-16,3.22128796330782e-14
"895","DCAF5",6.64838284751879e-16,3.32377064003487e-14
"1022","MAF",7.40506750142138e-16,3.69427125434068e-14
"1144","SMAD7",7.73863488334288e-16,3.85257207627261e-14
"237","VGLL4",7.98071696534813e-16,3.9647599565588e-14
"325","THAP9",1.01652402019213e-15,5.0394497293918e-14
"972","AKAP13",1.02408642367047e-15,5.06634154106873e-14
"669","TSPAN14",1.08537927967257e-15,5.35838183133354e-14
"1145","LOC101927322",1.1006060514038e-15,5.42225812892223e-14
"184","TET3",1.15903137626997e-15,5.69825031607252e-14
"570","TIGD5",1.26210095270864e-15,6.19213380462458e-14
"129","MAPKAPK2",1.46942021386159e-15,7.19439066278473e-14
"193","MAP4K4",1.58770248695756e-15,7.75748161514088e-14
"825","SRSF9",1.6390331402587e-15,7.99180418203916e-14
