"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"63","CD16 Mono","PMC7477886 F3","PMC7477886 F3","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"64","CD16 Mono","PMC7487489 F7","PMC7487489 F7","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"65","CD16 Mono","PMC8037590 F1","PMC8037590 F1","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/KMT2D",2
"66","CD16 Mono","PMC3702532 F7","PMC3702532 F7","3/54","64/13662",0.0020511153237656,0.0470324447591455,0.0329842420501117,"FASN/GRB2/INSR",3
"67","CD16 Mono","PMC4709637 F1","PMC4709637 F1","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"68","CD16 Mono","PMC5547956 F7","PMC5547956 F7","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"69","CD16 Mono","PMC5863447 F2","PMC5863447 F2","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"FASN/GRB2",2
"70","CD16 Mono","PMC6210393 F7","PMC6210393 F7","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"71","CD16 Mono","PMC7322352 F4","PMC7322352 F4","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"72","CD16 Mono","PMC7602737 F5","PMC7602737 F5","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"FASN/INSR",2
"73","CD16 Mono","PMC7862327 F3","PMC7862327 F3","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"74","CD16 Mono","PMC7985092 F2","PMC7985092 F2","2/54","18/13662",0.00225290208408041,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"75","CD16 Mono","PMC7092503 F7","PMC7092503 F7","3/54","68/13662",0.0024399154603201,0.0470324447591455,0.0329842420501117,"FASN/CNP/PHB",3
"76","CD16 Mono","PMC2927952 F3","PMC2927952 F3","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"FASN/INSR",2
"77","CD16 Mono","PMC3508169 F2","PMC3508169 F2","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"FASN/INSR",2
"78","CD16 Mono","PMC3852044 F3","PMC3852044 F3","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"79","CD16 Mono","PMC3879068 F3","PMC3879068 F3","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"FASN/BNIP2",2
"80","CD16 Mono","PMC4438523 F3","PMC4438523 F3","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"81","CD16 Mono","PMC5628484 F6","PMC5628484 F6","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"82","CD16 Mono","PMC6531879 F4","PMC6531879 F4","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"83","CD16 Mono","PMC7303777 F2","PMC7303777 F2","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"84","CD16 Mono","PMC7438927 F6","PMC7438927 F6","2/54","19/13662",0.00251158636984629,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"85","CD16 Mono","PMC4386406 F2","PMC4386406 F2","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/FLNA",2
"86","CD16 Mono","PMC4609655 F6","PMC4609655 F6","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/FLNA",2
"87","CD16 Mono","PMC5182153 F1","PMC5182153 F1","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/INSR",2
"88","CD16 Mono","PMC5259950 F6","PMC5259950 F6","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/FLNA",2
"89","CD16 Mono","PMC6189190 F5","PMC6189190 F5","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/FLNA",2
"90","CD16 Mono","PMC6586838 F2","PMC6586838 F2","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"GRB2/INSR",2
"91","CD16 Mono","PMC7484971 F8","PMC7484971 F8","2/54","20/13662",0.00278360125916291,0.0481165360512447,0.0337445242290658,"KLF2/INSR",2
"92","CD8 TEM","PMC4447342 F2","PMC4447342 F2","10/210","89/13662",1.05005086684788e-06,0.00352712086174205,0.00298103914514605,"JUN/IRF9/ZFP36/IFNGR1/CDK6/VASP/CITED2/NFKBIA/BCL6/SMAD7",10
"93","CD8 TEM","PMC3022823 F7","PMC3022823 F7","7/210","46/13662",5.90396066109058e-06,0.00711860804561054,0.00601647918365793,"KLF2/JUN/BTG3/EGR1/IRF2/CITED2/FOXO3",7
"94","CD8 TEM","PMC4741712 F2","PMC4741712 F2","5/210","20/13662",1.05106707710736e-05,0.00711860804561054,0.00601647918365793,"JUN/PRMT1/IFNGR1/IRF2/STAT1",5
"95","CD8 TEM","PMC7185194 F2","PMC7185194 F2","4/210","10/13662",1.05963204013256e-05,0.00711860804561054,0.00601647918365793,"JUN/EGR1/NDRG1/FOXO3",4
"96","CD8 TEM","PMC7886651 F1","PMC7886651 F1","4/210","10/13662",1.05963204013256e-05,0.00711860804561054,0.00601647918365793,"IRF4/GATA3/BCL6/STAT1",4
"97","CD8 TEM","PMC4387288 F2","PMC4387288 F2","5/210","24/13662",2.74069645322813e-05,0.0153433323106555,0.0129678216392215,"KLF2/IFNGR1/GATA3/BCL6/STAT1",5
"98","CD8 TEM","PMC6332930 F2","PMC6332930 F2","4/210","15/13662",6.48341603964417e-05,0.0311111349673782,0.0262943955773238,"IRF9/IFNGR1/IRF2/STAT1",4
